~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 09:05 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1RCH_0001__SC_1RCH_0001__SC.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 07:48 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
DT US/F ----
GR GAPI ----
CALI IN ----
RHOB G/CC ----
NPHI FRAC ----
DRHO G/CC ----
ILD OHMM ----
SP MV ----
#-----------------------------------------------------------------------------
M M US/F GAPI IN G/CC FRAC G/CC OHMM MV
DEPT DEPT DT GR CALI RHOB NPHI DRHO ILD SP
~Ascii
2318.4612 2318.4612 69.9721 60.5516 10.5185 2.5694 0.1617 -0.0059 12.8896 78.2552
2318.3088 2318.3088 69.9783 59.2066 10.5185 2.5889 0.1683 -0.0027 12.4255 78.4841
2318.1564 2318.1564 70.2762 58.1006 10.5185 2.5815 0.1717 0.0119 12.0857 77.7438
2318.0040 2318.0040 70.7205 57.8898 10.5185 2.5627 0.1775 0.0071 11.7522 77.4788
2317.8516 2317.8516 71.2669 58.2069 10.5185 2.5513 0.1808 0.0110 11.3241 76.7141
2317.6992 2317.6992 72.1072 59.0974 10.5185 2.5257 0.1804 0.0086 10.8189 75.4758
2317.5468 2317.5468 73.1128 59.6212 10.5185 2.5176 0.1795 -0.0036 10.5230 74.7500
2317.3944 2317.3944 73.4463 60.0549 10.5185 2.5345 0.1807 0.0063 10.2428 74.7500
2317.2420 2317.2420 73.5386 60.0250 10.5185 2.5468 0.1785 0.0139 10.1523 74.7699
2317.0896 2317.0896 73.4725 59.2728 10.5185 2.5410 0.1769 0.0108 10.1564 75.2609
2316.9372 2316.9372 73.0379 58.5313 10.5185 2.5414 0.1702 0.0070 10.2597 75.5117
2316.7848 2316.7848 72.7445 57.9993 10.5185 2.5493 0.1654 0.0071 10.5426 75.7618
2316.6324 2316.6324 72.4402 57.3758 10.5185 2.5548 0.1663 0.0077 10.7444 76.0382
2316.4800 2316.4800 71.9656 57.8251 10.5185 2.5515 0.1712 0.0017 11.0409 76.7772
2316.3276 2316.3276 71.7807 59.6281 10.5185 2.5618 0.1753 -0.0027 11.2579 77.2912
2316.1752 2316.1752 71.7693 62.8048 10.5185 2.5775 0.1727 0.0035 11.6820 78.0439
2316.0228 2316.0228 71.5791 66.1714 10.5185 2.6031 0.1679 0.0111 12.1363 78.8119
2315.8704 2315.8704 71.4477 68.0791 10.5185 2.6207 0.1662 0.0128 12.8499 79.7656
2315.7180 2315.7180 70.8455 69.2935 10.5218 2.6305 0.1662 0.0248 13.9377 80.0000
2315.5656 2315.5656 70.7168 69.4587 10.5645 2.6120 0.1635 0.0359 14.6559 79.9826
2315.4132 2315.4132 70.1166 67.7933 10.5185 2.6412 0.1643 0.0351 14.3502 79.7500
2315.2608 2315.2608 68.7758 66.0651 10.5149 2.6644 0.1601 0.0577 13.5439 79.7316
2315.1084 2315.1084 67.8098 65.4633 10.4691 2.6045 0.1494 0.0141 12.3166 79.4614
2314.9560 2314.9560 67.4303 67.8101 10.4691 2.5760 0.1522 0.0028 10.8813 79.0604
2314.8036 2314.8036 72.4629 72.8856 10.4691 2.4480 0.1895 -0.0020 10.4052 79.8514
2314.6512 2314.6512 85.6383 77.4584 10.4733 2.2940 0.2581 -0.0205 11.1946 81.0424
2314.4988 2314.4988 90.6926 79.1361 10.5360 2.3571 0.2783 0.0287 11.8828 81.5221
2314.3464 2314.3464 90.7443 77.8506 10.6980 2.4526 0.2465 0.1316 11.9336 81.7271
2314.1940 2314.1940 85.6777 75.7022 10.5185 2.4714 0.2089 0.0507 11.3419 81.4308
2314.0416 2314.0416 73.6413 73.0983 10.5138 2.5084 0.1830 0.0070 10.2964 80.6302
2313.8892 2313.8892 67.5535 70.7970 10.4691 2.5424 0.1677 0.0073 9.9030 79.4752
2313.7368 2313.7368 66.7306 68.8093 10.4691 2.5456 0.1610 0.0094 10.2197 79.3248
2313.5844 2313.5844 70.2292 67.2707 10.4691 2.4515 0.1608 0.0027 10.9708 80.0517
2313.4320 2313.4320 79.3931 66.9681 10.4691 2.3782 0.1770 0.0013 12.2924 80.5267
2313.2796 2313.2796 84.2441 68.7121 10.4691 2.4583 0.2086 0.0929 13.0186 80.7768
2313.1272 2313.1272 84.2736 71.6884 10.4746 2.4915 0.2198 0.1248 12.9284 81.0555
2312.9748 2312.9748 80.4998 73.0383 10.5129 2.5408 0.1977 0.0632 12.1185 81.5573
2312.8224 2312.8224 73.4310 73.1534 10.4691 2.5781 0.1773 0.0457 11.4190 82.0589
2312.6700 2312.6700 70.4120 72.8969 10.4691 2.5803 0.1696 0.0292 11.3498 82.5296
2312.5176 2312.5176 70.4538 71.9444 10.4691 2.5893 0.1652 0.0380 12.3196 82.7500
2312.3652 2312.3652 70.7358 71.7470 10.4691 2.5845 0.1626 0.0346 13.2166 82.7500
2312.2128 2312.2128 70.7184 71.5770 10.4691 2.5875 0.1532 0.0174 13.8068 82.7500
2312.0604 2312.0604 71.4748 70.3299 10.4691 2.5834 0.1477 0.0189 14.1607 82.6852
2311.9080 2311.9080 71.3507 69.8235 10.4691 2.5791 0.1471 0.0108 14.1893 82.2168
2311.7556 2311.7556 71.0507 69.5386 10.4691 2.5793 0.1470 0.0093 13.5989 81.9332
2311.6032 2311.6032 70.7542 69.8497 10.4691 2.5758 0.1488 0.0106 13.3665 81.4657
2311.4508 2311.4508 70.7611 70.2363 10.4691 2.5810 0.1507 0.0084 13.2606 81.2148
2311.2984 2311.2984 70.8242 70.6443 10.4691 2.5837 0.1524 0.0110 13.2783 81.0360
2311.1460 2311.1460 70.9214 70.6642 10.4691 2.6007 0.1512 0.0123 13.4012 81.4308
2310.9936 2310.9936 70.7035 69.9676 10.4691 2.6083 0.1522 0.0203 13.5257 82.5741
2310.8412 2310.8412 70.3528 69.6257 10.4691 2.6270 0.1511 0.0233 13.6132 82.9622
2310.6888 2310.6888 69.9912 69.3730 10.4691 2.6238 0.1506 0.0293 13.4883 82.7500
2310.5364 2310.5364 69.7569 68.4989 10.4691 2.6076 0.1498 0.0254 13.3265 82.7111
2310.3840 2310.3840 69.3153 67.5259 10.4691 2.6112 0.1519 0.0283 12.9620 82.3805
2310.2316 2310.2316 68.9296 67.6069 10.4691 2.5805 0.1552 0.0326 12.6449 81.6282
2310.0792 2310.0792 69.2630 69.0169 10.4691 2.5538 0.1554 0.0243 12.5667 81.0000
2309.9268 2309.9268 71.7650 71.1605 10.4774 2.5633 0.1620 0.0439 12.6638 81.0000
2309.7744 2309.7744 73.6881 72.9687 10.5185 2.5692 0.1688 0.0320 12.6638 81.0850
2309.6220 2309.6220 73.6643 71.8087 10.5185 2.5910 0.1732 0.0279 12.6638 81.5000
2309.4696 2309.4696 71.8983 68.8849 10.5185 2.5955 0.1807 0.0277 12.6435 81.4564
2309.3172 2309.3172 69.5139 67.4930 10.5185 2.5942 0.1788 0.0077 12.5273 81.2056
2309.1648 2309.1648 68.8634 68.1252 10.5185 2.6055 0.1694 0.0153 12.4123 80.9554
2309.0124 2309.0124 69.5456 69.0488 10.5185 2.6310 0.1610 0.0351 12.3604 80.7955
2308.8600 2308.8600 70.4650 69.3549 10.5277 2.6297 0.1598 0.0379 12.5910 81.1392
2308.7076 2308.7076 71.4790 71.0793 10.5679 2.6185 0.1541 0.0480 12.8258 81.8914
2308.5552 2308.5552 72.1203 72.9487 10.5679 2.5937 0.1534 0.0338 13.1112 82.5474
2308.4028 2308.4028 72.3373 73.7758 10.5679 2.5924 0.1553 0.0124 13.5802 82.7983
2308.2504 2308.2504 72.2437 72.7742 10.5679 2.6145 0.1563 0.0226 13.8606 83.0000
2308.0980 2308.0980 71.4111 70.7929 10.5679 2.6247 0.1551 0.0395 13.7334 82.9015
2307.9456 2307.9456 70.8125 69.0779 10.5778 2.6014 0.1568 0.0315 13.6321 82.4498
2307.7932 2307.7932 70.3810 67.7086 10.6173 2.5635 0.1647 0.0232 13.5813 82.2500
2307.6408 2307.6408 70.2116 66.2494 10.6173 2.4858 0.1793 0.0137 13.4349 82.1982
2307.4884 2307.4884 71.1308 65.0640 10.6481 2.4462 0.2017 0.0351 13.7934 81.9479
2307.3360 2307.3360 72.6974 65.3013 10.8177 2.5460 0.2074 0.1493 14.5801 82.0148
2307.1836 2307.1836 73.0304 65.6715 10.9805 2.5469 0.2034 0.1635 15.2252 83.1610
2307.0312 2307.0312 72.1525 67.3648 10.8535 2.5448 0.1854 0.1945 15.2252 83.8039
2306.8788 2306.8788 71.0011 68.7964 10.8148 2.5238 0.1698 0.1015 15.0167 83.9452
2306.7264 2306.7264 70.0427 69.3153 10.8148 2.5207 0.1594 0.0350 14.0493 83.7500
2306.5740 2306.5740 69.2996 68.7912 10.8148 2.5345 0.1571 0.0089 13.2066 83.5825
2306.4216 2306.4216 70.4424 69.9129 10.8148 2.5296 0.1683 0.0071 13.1013 82.8866
2306.2692 2306.2692 72.1489 72.9167 10.8148 2.5510 0.1821 0.0244 13.3550 82.5000
2306.1168 2306.1168 73.3482 75.0123 10.8148 2.5784 0.1844 0.0568 13.2323 82.6167
2305.9644 2305.9644 74.1851 75.5390 10.8148 2.5728 0.1761 0.0444 12.9202 83.0000
2305.8120 2305.8120 73.3172 74.8379 10.8148 2.5846 0.1722 0.0300 12.1791 82.8810
2305.6596 2305.6596 71.7526 73.0278 10.8386 2.5877 0.1683 0.0294 12.1480 82.4398
2305.5072 2305.5072 70.9174 70.3059 10.8897 2.5732 0.1638 0.0171 12.4022 82.1895
2305.3548 2305.3548 70.4137 67.7485 10.8148 2.5795 0.1618 0.0123 12.7805 82.0000
2305.2024 2305.2024 70.0944 65.3606 10.8148 2.5792 0.1626 0.0068 13.2615 81.9379
2305.0500 2305.0500 69.9966 63.9710 10.8025 2.5820 0.1641 0.0060 13.7598 81.6876
2304.8976 2304.8976 69.7871 63.7806 10.7654 2.5848 0.1614 0.0085 14.1437 81.5633
2304.7452 2304.7452 69.2474 62.8989 10.7528 2.5994 0.1578 0.0176 14.1437 81.6858
2304.5928 2304.5928 68.7083 62.8616 10.7160 2.5904 0.1579 0.0194 14.1101 81.3703
2304.4404 2304.4404 68.2718 63.8514 10.7160 2.5834 0.1574 0.0097 13.9474 80.8697
2304.2880 2304.2880 68.0988 63.3527 10.7030 2.5760 0.1516 0.0030 13.6592 80.5000
2304.1356 2304.1356 68.2974 63.4927 10.6930 2.5685 0.1511 0.0022 13.3506 80.4333
2303.9832 2303.9832 70.0314 64.6612 10.7389 2.5483 0.1526 0.0000 13.2606 80.2500
2303.8308 2303.8308 72.3392 67.9207 10.6801 2.5634 0.1626 0.0095 13.2276 80.5218
2303.6784 2303.6784 73.7254 71.9545 10.7160 2.6023 0.1678 0.0428 13.0730 81.7319
2303.5260 2303.5260 74.0479 75.6704 10.7160 2.6083 0.1657 0.0573 12.8992 83.2085
2303.3736 2303.3736 72.5443 78.6026 10.7160 2.6284 0.1634 0.0452 12.8992 83.7500
2303.2212 2303.2212 71.2247 78.7671 10.6602 2.6436 0.1605 0.0480 13.0015 83.6793
2303.0688 2303.0688 70.2655 75.7521 10.5749 2.6380 0.1551 0.0342 13.4391 83.2858
2302.9164 2302.9164 69.1535 71.2489 10.7160 2.6235 0.1488 0.0278 13.9596 82.3914
2302.7640 2302.7640 67.8148 66.8822 10.7160 2.6032 0.1418 0.0185 14.2201 81.2096
2302.6116 2302.6116 66.8579 64.3503 10.7160 2.6081 0.1351 0.0241 14.4067 80.4267
2302.4592 2302.4592 67.2810 63.6349 10.7160 2.5957 0.1315 0.0261 14.2911 80.2500
2302.3068 2302.3068 68.5182 64.8009 10.7160 2.5863 0.1319 0.0184 13.9378 80.2500
2302.1544 2302.1544 69.4747 67.5462 10.7160 2.5988 0.1386 0.0198 13.7202 80.2500
2302.0020 2302.0020 70.1845 69.8892 10.7160 2.6115 0.1470 0.0325 13.4821 80.2500
2301.8496 2301.8496 70.4989 71.3660 10.7160 2.6144 0.1506 0.0468 12.9938 80.2500
2301.6972 2301.6972 70.2574 70.4101 10.7160 2.6167 0.1513 0.0483 12.5923 80.3273
2301.5448 2301.5448 69.9600 67.9246 10.7160 2.6250 0.1528 0.0531 12.2582 80.4221
2301.3924 2301.3924 69.7489 67.6195 10.7160 2.6259 0.1529 0.0506 11.7718 80.2500
2301.2400 2301.2400 69.6120 67.1164 10.7160 2.6283 0.1522 0.0413 11.5834 80.1708
2301.0876 2301.0876 69.7412 67.4749 10.7160 2.6290 0.1500 0.0331 11.6223 80.0000
2300.9352 2300.9352 70.0154 68.0035 10.7160 2.6345 0.1496 0.0363 11.4486 79.8397
2300.7828 2300.7828 70.3459 69.4640 10.7160 2.6441 0.1499 0.0476 11.2685 79.3379
2300.6304 2300.6304 70.3960 70.0994 10.7322 2.6292 0.1528 0.0486 11.2709 78.9181
2300.4780 2300.4780 70.2663 69.4283 10.7654 2.6014 0.1527 0.0261 11.1318 78.7500
2300.3256 2300.3256 69.9239 67.8770 10.7654 2.5900 0.1511 0.0150 11.0979 78.5841
2300.1732 2300.1732 69.4988 66.3475 10.7654 2.5883 0.1495 0.0127 10.9958 78.0823
2300.0208 2300.0208 69.1563 64.6430 10.7487 2.5911 0.1489 0.0174 10.8947 77.6655
2299.8684 2299.8684 69.0773 63.0729 10.7328 2.6033 0.1501 0.0274 10.7947 77.8393
2299.7160 2299.7160 69.4232 63.4533 10.7485 2.5971 0.1505 0.0212 10.7291 78.6714
2299.5636 2299.5636 70.0814 67.0181 10.7332 2.5857 0.1506 0.0134 10.7635 79.0866
2299.4112 2299.4112 70.8440 71.9931 10.7654 2.5880 0.1525 0.0118 10.8986 79.3372
2299.2588 2299.2588 71.2627 75.7052 10.7654 2.5895 0.1522 0.0040 10.9943 79.5876
2299.1064 2299.1064 71.3897 76.9623 10.7654 2.5953 0.1532 0.0083 10.9286 79.6615
2298.9540 2298.9540 71.2851 76.3679 10.7654 2.5979 0.1582 0.0146 10.9646 79.4109
2298.8016 2298.8016 70.8689 72.9884 10.7654 2.6125 0.1578 0.0224 10.9935 79.1605
2298.6492 2298.6492 70.1958 68.6308 10.7654 2.6123 0.1508 0.0317 10.9286 79.0904
2298.4968 2298.4968 69.5497 69.5669 10.7654 2.5960 0.1561 0.0161 10.9654 79.3410
2298.3444 2298.3444 69.3818 69.7839 10.7654 2.6093 0.1606 0.0301 11.0297 79.4086
2298.1920 2298.1920 70.2072 69.0836 10.7654 2.5984 0.1560 0.0422 11.0297 79.0655
2298.0396 2298.0396 71.3034 67.5922 10.7654 2.5775 0.1502 0.0222 11.1061 78.6568
2297.8872 2297.8872 71.2858 65.3200 10.7654 2.5775 0.1491 0.0170 11.2737 78.5000
2297.7348 2297.7348 70.6183 63.7274 10.7654 2.5900 0.1486 0.0220 11.3782 78.5000
2297.5824 2297.5824 69.5309 62.7585 10.7654 2.5854 0.1477 0.0251 11.4839 78.5000
2297.4300 2297.4300 68.5400 60.1469 10.7654 2.5700 0.1451 0.0266 11.6317 78.2131
2297.2776 2297.2776 68.4528 57.7899 10.7654 2.5505 0.1423 0.0172 11.8061 77.3658
2297.1252 2297.1252 68.5654 56.1590 10.7654 2.5412 0.1417 0.0130 11.8309 76.3622
2296.9728 2296.9728 68.4293 54.8652 10.7654 2.5555 0.1424 0.0219 11.6805 75.2624
2296.8204 2296.8204 68.2718 53.7522 10.7654 2.5723 0.1392 0.0283 11.4669 74.1083
2296.6680 2296.6680 68.2123 53.1595 10.7654 2.5680 0.1358 0.0240 11.2166 73.2035
2296.5156 2296.5156 68.2123 52.9801 10.7654 2.5724 0.1368 0.0248 11.0297 72.3511
2296.3632 2296.3632 68.2907 52.4993 10.7654 2.5810 0.1392 0.0244 11.0297 71.4491
2296.2108 2296.2108 68.5850 51.9738 10.7654 2.5759 0.1405 0.0229 10.9086 71.0000
2296.0584 2296.0584 68.9074 51.3863 10.7654 2.5628 0.1395 0.0192 10.6495 71.3048
2295.9060 2295.9060 69.0544 51.1085 10.7654 2.5512 0.1375 0.0112 10.4547 71.8522
2295.7536 2295.7536 69.2012 51.5933 10.7654 2.5345 0.1381 0.0088 10.2636 71.8974
2295.6012 2295.6012 69.2675 52.3455 10.7654 2.5327 0.1413 0.0054 10.1138 71.6465
2295.4488 2295.4488 69.3817 52.7847 10.7654 2.5350 0.1432 0.0030 10.0592 71.2912
2295.2964 2295.2964 69.6015 52.9420 10.7654 2.5413 0.1445 0.0085 10.0205 70.6852
2295.1440 2295.1440 69.6505 53.1595 10.7654 2.5500 0.1462 0.0160 9.9670 70.1446
2294.9916 2294.9916 69.6788 53.8285 10.7654 2.5457 0.1461 0.0135 10.0062 70.2125
2294.8392 2294.8392 69.6370 55.4060 10.7654 2.5485 0.1468 0.0143 10.1391 70.7137
2294.6868 2294.6868 69.5181 57.2078 10.7654 2.5574 0.1475 0.0175 10.2869 71.3218
2294.5344 2294.5344 69.3498 59.6381 10.7654 2.5566 0.1462 0.0106 10.4242 71.9663
2294.3820 2294.3820 69.2176 62.1340 10.7654 2.5630 0.1443 0.0060 10.6616 72.5761
2294.2296 2294.2296 69.1473 63.8340 10.7654 2.5705 0.1429 0.0069 10.9163 73.4366
2294.0772 2294.0772 69.1352 64.8158 10.7654 2.5825 0.1414 0.0089 11.2585 74.4402
2293.9248 2293.9248 69.2984 65.3177 10.7654 2.6004 0.1409 0.0140 11.9414 75.3328
2293.7724 2293.7724 69.4562 66.0943 10.7654 2.6043 0.1419 0.0181 12.4327 75.9730
2293.6200 2293.6200 69.6802 67.8741 10.7654 2.5933 0.1450 0.0184 12.2810 76.3619
2293.4676 2293.4676 70.1659 69.9429 10.7654 2.5963 0.1476 0.0182 12.1443 76.6128
2293.3152 2293.3152 70.5939 71.0515 10.7654 2.6045 0.1447 0.0197 12.2569 76.7500
2293.1628 2293.1628 70.6652 71.6727 10.7654 2.5913 0.1396 0.0172 12.4229 76.6362
2293.0104 2293.0104 70.2671 72.1905 10.7654 2.5892 0.1366 0.0127 12.7638 76.3853
2292.8580 2292.8580 69.5176 71.8571 10.7654 2.6143 0.1376 0.0295 12.8550 76.0195
2292.7056 2292.7056 68.8171 71.2682 10.7654 2.6189 0.1429 0.0385 12.3487 75.5186
2292.5532 2292.5532 68.8053 71.2173 10.7654 2.6046 0.1494 0.0260 11.9317 75.1334
2292.4008 2292.4008 69.5976 71.6848 10.7654 2.5969 0.1543 0.0176 11.8219 75.3525
2292.2484 2292.2484 70.4214 72.3340 10.7421 2.6023 0.1560 0.0269 11.6629 76.2220
2292.0960 2292.0960 70.6590 72.5360 10.7395 2.6041 0.1537 0.0315 11.6513 76.9870
2291.9436 2291.9436 70.2808 72.2102 10.7654 2.6077 0.1471 0.0230 11.8687 77.1306
2291.7912 2291.7912 69.5716 71.3937 10.7418 2.6241 0.1419 0.0269 12.1439 77.0000
2291.6388 2291.6388 68.8840 70.3785 10.7160 2.6321 0.1411 0.0272 12.4289 76.7593
2291.4864 2291.4864 68.4359 69.1462 10.7160 2.6193 0.1398 0.0192 12.7182 76.1362
2291.3340 2291.3340 68.2623 67.9714 10.7160 2.6022 0.1380 0.0141 12.8992 75.3835
2291.1816 2291.1816 68.2843 67.8073 10.7403 2.5916 0.1372 0.0160 12.8412 75.0000
2291.0292 2291.0292 68.4793 67.8530 10.7411 2.5831 0.1354 0.0200 12.9574 75.1231
2290.8768 2290.8768 68.4336 66.8066 10.7406 2.5820 0.1350 0.0186 13.5095 75.2500
2290.7244 2290.7244 68.2612 65.9759 10.7654 2.5860 0.1360 0.0160 13.8856 75.2500
2290.5720 2290.5720 68.0411 64.9634 10.7284 2.5943 0.1390 0.0205 14.4777 75.0624
2290.4196 2290.4196 67.5985 64.2493 10.7160 2.5920 0.1384 0.0200 14.8816 74.6222
2290.2672 2290.2672 66.9133 63.9152 10.7160 2.5870 0.1351 0.0125 14.0404 74.2500
2290.1148 2290.1148 66.5743 64.1045 10.7160 2.5875 0.1322 0.0090 11.9067 74.2500
2289.9624 2289.9624 66.4253 64.0221 10.7160 2.5946 0.1290 0.0100 9.9396 74.2500
2289.8100 2289.8100 66.0794 63.4551 10.7160 2.6000 0.1265 0.0064 8.6782 74.2500
2289.6576 2289.6576 65.5375 63.4377 10.7160 2.5871 0.1349 0.0082 8.0974 74.5084
2289.5052 2289.5052 69.5925 65.2050 10.7160 2.4940 0.1672 0.0105 8.0321 74.8797
2289.3528 2289.3528 79.1796 69.1205 10.7160 2.3976 0.2199 0.0205 8.3804 75.1306
2289.2004 2289.2004 85.1941 74.0408 10.8455 2.4288 0.2453 0.1193 8.9016 75.2500
2289.0480 2289.0480 86.1574 77.8930 10.8330 2.4814 0.2258 0.1952 9.3553 75.1184
2288.8956 2288.8956 83.6077 80.3938 10.7684 2.4986 0.1964 0.1388 9.7077 75.2650
2288.7432 2288.7432 75.2134 81.2956 10.8148 2.5203 0.1749 0.0703 10.1239 75.5000
2288.5908 2288.5908 68.6408 79.7862 10.8148 2.5283 0.1611 0.0329 10.8752 75.9015
2288.4384 2288.4384 67.5805 77.3186 10.7883 2.5303 0.1551 0.0122 12.1139 76.5187
2288.2860 2288.2860 67.8902 75.5546 10.7654 2.5362 0.1554 0.0069 13.0405 77.2911
2288.1336 2288.1336 72.0423 74.0747 10.7654 2.5510 0.1562 0.0076 13.3272 78.0215
2287.9812 2287.9812 74.4700 72.5857 10.7385 2.5729 0.1564 0.0139 13.2502 78.1137
2287.8288 2287.8288 71.4297 71.4784 10.7160 2.5853 0.1570 0.0147 12.7515 78.0000
2287.6764 2287.6764 69.4245 71.9801 10.7160 2.5935 0.1603 0.0098 11.9466 77.8624
2287.5240 2287.5240 70.2550 73.9638 10.7160 2.5792 0.1786 0.0158 11.3187 77.3356
2287.3716 2287.3716 72.0045 76.5955 10.7160 2.6007 0.2004 0.0761 11.1318 76.8610
2287.2192 2287.2192 73.1082 79.0676 10.7160 2.6132 0.2072 0.1159 11.1318 77.0299
2287.0668 2287.0668 72.7411 79.6127 10.7715 2.5921 0.2023 0.0806 11.1318 77.3904
2286.9144 2286.9144 71.4705 78.5142 10.7870 2.5883 0.1949 0.0416 11.1318 77.6409
2286.7620 2286.7620 70.5469 77.2977 10.7654 2.5787 0.1938 0.0242 11.1318 77.7500
2286.6096 2286.6096 70.5368 77.1848 10.7373 2.5694 0.1996 0.0162 11.2495 77.7500
2286.4572 2286.4572 71.2638 77.6573 10.7160 2.5667 0.2012 0.0077 11.4591 77.7500
2286.3048 2286.3048 71.3458 76.4824 10.7160 2.5661 0.1868 0.0053 11.6729 77.8937
2286.1524 2286.1524 70.5045 74.7599 10.6876 2.5693 0.1675 0.0134 11.8270 78.0000
2286.0000 2286.0000 70.2962 74.0902 10.7238 2.5947 0.1601 0.0262 12.0008 77.7106
2285.8476 2285.8476 70.4609 73.5590 10.6792 2.6190 0.1599 0.0461 12.2248 77.2088
2285.6952 2285.6952 70.3177 72.1042 10.6173 2.6334 0.1523 0.0637 12.2525 76.8535
2285.5428 2285.5428 69.8430 70.5045 10.6173 2.6194 0.1379 0.0668 12.0748 76.4562
2285.3904 2285.3904 69.1773 70.3019 10.5882 2.6003 0.1317 0.0551 11.9181 75.8076
2285.2380 2285.2380 68.9547 71.2595 10.5972 2.6196 0.1457 0.0749 11.8085 75.0549
2285.0856 2285.0856 69.5472 71.2117 10.5879 2.6380 0.1641 0.1045 11.8290 74.6012
2284.9332 2284.9332 70.0984 69.3699 10.5679 2.6269 0.1618 0.0985 12.0050 74.6494
2284.7808 2284.7808 69.8052 66.7075 10.5679 2.6054 0.1460 0.0645 12.1611 74.4495
2284.6284 2284.6284 69.1183 64.9667 10.5679 2.5849 0.1317 0.0420 12.1381 74.0988
2284.4760 2284.4760 68.5218 66.1422 10.5380 2.5825 0.1241 0.0332 12.0938 74.3031
2284.3236 2284.3236 68.2208 69.3189 10.5185 2.5921 0.1242 0.0246 12.1619 74.8043
2284.1712 2284.1712 68.5225 72.3953 10.5185 2.5972 0.1301 0.0204 12.3446 75.3061
2284.0188 2284.0188 69.0800 74.5749 10.5185 2.5882 0.1358 0.0164 12.7190 75.9603
2283.8664 2283.8664 69.2877 75.9623 10.5185 2.5962 0.1392 0.0140 12.9728 76.2500
2283.7140 2283.7140 69.5301 76.9513 10.5185 2.6100 0.1404 0.0178 12.9446 75.9401
2283.5616 2283.5616 69.6788 77.4330 10.4878 2.6068 0.1394 0.0126 12.7530 75.2840
2283.4092 2283.4092 69.3739 76.9572 10.4691 2.6030 0.1385 0.0149 12.5914 75.1559
2283.2568 2283.2568 69.1593 75.5375 10.4691 2.5986 0.1384 0.0146 12.4755 75.2500
2283.1044 2283.1044 68.8635 73.4765 10.4691 2.6023 0.1388 0.0089 12.3607 75.0923
2282.9520 2282.9520 68.3920 71.6511 10.4379 2.6149 0.1376 0.0146 12.1064 74.8419
2282.7996 2282.7996 67.9951 71.0725 10.4511 2.6200 0.1368 0.0190 11.8441 74.2739
2282.6472 2282.6472 67.7453 71.0725 10.4691 2.6200 0.1368 0.0190 11.5596 74.0000
2282.4948 2282.4948 68.7694 71.0725 10.4691 2.6200 0.1368 0.0190 11.3100 74.0000
2282.3424 2282.3424 71.5520 70.9280 10.4691 2.6200 0.1363 0.0242 11.2348 74.3212
2282.1900 2282.1900 73.3583 70.8476 10.4691 2.6200 0.1360 0.0271 11.1023 74.6615
2282.0376 2282.0376 73.6871 70.8961 10.4691 2.5708 0.1387 0.0173 10.9642 74.7500
2281.8852 2281.8852 72.7341 71.1661 10.4691 2.5135 0.1457 0.0010 10.7990 74.7500
2281.7328 2281.7328 70.3999 71.4442 10.4691 2.5140 0.1510 0.0264 10.6648 74.5866
2281.5804 2281.5804 68.6314 71.8176 10.4691 2.5243 0.1489 0.0306 10.8264 74.1715
2281.4280 2281.4280 68.0192 72.6628 10.4691 2.5408 0.1422 0.0148 10.9952 73.3415
2281.2756 2281.2756 67.7574 73.3680 10.4691 2.5781 0.1359 0.0193 10.8310 72.6695
2281.1232 2281.1232 68.0319 72.0515 10.4363 2.6050 0.1337 0.0314 11.1342 72.3339
2280.9708 2280.9708 68.7658 70.3489 10.3869 2.6237 0.1361 0.0444 11.1329 72.0835
2280.8184 2280.8184 69.5335 69.0214 10.3704 2.6153 0.1387 0.0484 10.5059 72.6685
2280.6660 2280.6660 69.9080 68.4984 10.3704 2.6046 0.1403 0.0393 11.2665 74.0082
2280.5136 2280.5136 69.7739 69.3608 10.3704 2.5902 0.1444 0.0242 12.1389 75.0068
2280.3612 2280.3612 69.2485 70.1536 10.3369 2.5854 0.1482 0.0211 11.6551 75.0807
2280.2088 2280.2088 68.5782 69.9664 10.3546 2.5914 0.1469 0.0186 12.6450 74.8301
2280.0564 2280.0564 68.2587 69.2350 10.3366 2.6056 0.1429 0.0191 13.8640 74.4084
2279.9040 2279.9040 68.5470 68.2555 10.2872 2.6014 0.1389 0.0296 11.5402 73.7365
2279.7516 2279.7516 69.6081 67.4095 10.2716 2.5860 0.1358 0.0286 8.7256 72.8128
2279.5992 2279.5992 70.4262 71.1618 10.2716 2.5900 0.1566 0.0357 7.7419 72.6727
