WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       CALI       BIT        GR         FFDC       NFDC       RHOB       DRHO        FCNL       NCNL       NPHI       TENS       
M          IN         IN         GAPI       CPS        CPS        G/CC       G/CC        CPS        CPS        LS         LB         
4278.831   9.62443    8.500000   108.2269   414.332    644.5342   2.558280   0.239689    421.864    548.6731   7.2056     4575.305   
4278.679   9.60063    8.500000   105.2463   436.339    663.0604   2.542110   0.252769    372.529    495.9991   7.6571     4566.765   
4278.526   9.62443    8.500000   92.7801    433.148    665.4709   2.549335   0.257235    370.818    478.2818   7.1418     4513.695   
4278.374   9.60063    8.500000   77.4819    414.881    661.6902   2.565195   0.261136    413.789    508.3999   6.0986     4528.335   
4278.222   9.59513    8.500000   63.1708    394.258    631.0731   2.574255   0.232171    493.945    571.6533   4.7624     4506.375   
4278.069   9.60978    8.500000   50.5685    359.496    579.5796   2.577785   0.180268    600.442    640.6241   3.2649     4577.135   
4277.917   9.40471    8.500000   42.7271    323.650    529.6276   2.586761   0.126771    702.886    695.5088   2.2534     4596.655   
4277.765   9.31683    8.500000   41.6172    302.962    507.6960   2.593472   0.105021    777.264    722.1971   1.6804     4561.885   
4277.612   9.41936    8.500000   45.6942    317.602    523.5375   2.579958   0.120984    807.900    723.3046   1.3109     4671.685   
4277.460   10.29272   8.500000   50.9179    366.419    566.7318   2.533764   0.157931    799.834    705.1843   0.8332     4710.115   
4277.308   10.60581   8.500000   52.6152    429.939    599.4786   2.469021   0.172412    786.275    691.8949   0.6804     4577.744   
4277.155   10.62229   8.500000   48.9729    475.854    615.2242   2.414492   0.173562    791.386    694.4030   0.6528     4542.364   
4277.003   10.60581   8.500000   43.4259    497.721    624.2561   2.389144   0.176630    817.437    712.9060   0.6164     4552.734   
4276.851   10.62046   8.500000   39.6972    501.073    631.5687   2.386547   0.184913    856.071    737.5054   0.5471     4554.564   
4276.698   10.58933   8.500000   39.9371    494.355    628.5566   2.392663   0.183659    894.512    760.8434   0.4849     4539.925   
4276.546   10.56187   8.500000   43.1192    469.602    603.6340   2.401042   0.160487    924.184    776.4736   0.4406     4496.615   
4276.393   10.21033   8.500000   45.8127    423.720    555.6182   2.415099   0.112530    938.895    787.9126   0.5408     4535.655   
4276.240   9.50725    8.500000   46.2541    365.520    496.8594   2.440557   0.049679    948.956    797.3281   0.7880     4545.415   
4276.088   9.48527    8.500000   44.2903    311.209    448.0627   2.480369   -0.003612   962.789    805.6174   0.7720     4532.604   
4275.936   9.49260    8.500000   42.5892    273.024    422.0535   2.526742   -0.026875   980.119    812.9327   0.7214     4597.875   
4275.783   9.48527    8.500000   43.0337    254.822    414.6913   2.565734   -0.027632   997.361    818.6532   0.6588     4619.835   
4275.631   9.49260    8.500000   46.6031    249.132    417.4124   2.591831   -0.017715   1013.758   820.1488   0.5918     4604.890   
4275.479   9.48527    8.500000   50.2437    247.546    423.6442   2.607089   -0.004192   1018.585   818.5548   0.5453     4621.055   
4275.326   9.47795    8.500000   53.7550    249.864    429.5060   2.613205   0.005303    1018.477   813.1729   0.5188     4532.604   
4275.174   9.48527    8.500000   56.3456    252.474    432.9420   2.612172   0.009813    1010.970   805.6985   0.5246     4484.415   
4275.021   9.49260    8.500000   58.2329    253.365    431.6873   2.606543   0.006709    992.952    803.3020   0.5945     4486.854   
4274.869   9.48527    8.500000   59.3334    253.819    427.0043   2.596900   -0.002662   973.399    806.8685   0.7156     4473.739   
4274.717   9.48527    8.500000   59.4760    253.768    420.3459   2.586323   -0.015612   963.807    814.5308   0.8271     4480.145   
4274.564   9.47795    8.500000   58.1194    253.621    416.5656   2.579760   -0.022962   962.507    822.2228   0.8901     4489.295   
4274.412   9.48527    8.500000   57.8404    252.502    415.0361   2.580086   -0.025118   970.657    827.4132   0.8797     4498.444   
4274.260   9.50175    8.500000   61.4424    250.859    416.2120   2.590033   -0.021476   980.797    826.4142   0.8326     4503.324   
4274.107   9.46330    8.500000   66.6003    248.858    424.9796   2.609889   -0.002646   984.367    827.5034   0.8321     4510.645   
4273.955   9.47795    8.500000   71.0860    250.818    441.9449   2.631306   0.028137    976.517    826.4928   0.8641     4514.000   
4273.802   9.58415    8.500000   73.9796    253.163    452.1024   2.647423   0.045056    950.359    814.6799   0.9071     4500.885   
4273.649   9.66837    8.500000   74.6643    255.199    463.2006   2.658638   0.063498    884.172    772.8463   1.0152     4479.229   
4273.497   9.84780    8.500000   74.8007    265.577    485.0966   2.660117   0.093706    777.479    701.5330   1.1940     4489.295   
4273.345   10.38610   8.500000   75.9840    294.827    523.2920   2.643732   0.135465    643.964    614.0844   1.4322     4487.465   
4273.192   11.19904   8.500000   78.5266    336.664    569.6017   2.612319   0.179029    513.577    535.3243   2.1595     4506.375   
4273.040   11.84170   8.500000   81.2854    379.178    608.8834   2.574654   0.210380    413.015    484.3159   3.7812     4510.949   
4272.888   11.98268   8.500000   83.8452    408.560    623.0565   2.539162   0.214486    356.377    462.7935   5.8059     4509.729   
4272.735   12.00648   8.500000   85.1852    421.246    621.9056   2.512308   0.206848    330.725    456.9333   7.2080     4508.204   
4272.583   11.99733   8.500000   85.9550    429.096    620.7273   2.492993   0.201590    323.795    454.6017   7.7923     4499.055   
4272.431   11.99001   8.500000   85.8191    444.370    627.6532   2.473963   0.203772    321.356    450.3040   7.8033     4485.635   
4272.278   11.99733   8.500000   85.5848    463.861    635.8237   2.456219   0.205881    320.417    443.7582   7.6053     4469.470   
4272.126   12.00648   8.500000   85.5310    473.131    641.4197   2.447973   0.209170    320.212    440.3700   7.4223     4470.995   
4271.974   12.01198   8.500000   85.4000    467.919    639.8818   2.453451   0.209399    319.517    438.1946   7.3657     4464.895   
4271.821   11.90944   8.500000   84.4699    447.561    626.2588   2.468272   0.200503    317.008    436.3527   7.5719     4464.895   
4271.669   12.00648   8.500000   84.2155    428.800    615.1969   2.483330   0.194331    309.767    435.0507   7.9475     4465.505   
4271.517   12.01198   8.500000   83.2627    426.542    616.9150   2.487293   0.197692    300.667    432.2963   8.4901     4470.995   
4271.364   11.98268   8.500000   83.2765    439.559    623.2939   2.480268   0.200187    293.556    430.0326   8.9251     4483.805   
4271.212   12.02296   8.500000   82.1566    450.236    632.2345   2.471970   0.207160    290.620    427.8072   9.0641     4496.615   
4271.059   12.04127   8.500000   80.7252    457.508    639.3176   2.469231   0.213166    290.276    425.2153   8.9151     4535.655   
4270.906   12.02662   8.500000   77.8329    457.375    641.2502   2.467485   0.215718    294.294    424.1106   8.5310     4608.244   
4270.754   12.04127   8.500000   75.1365    463.841    644.0385   2.458985   0.216499    304.643    429.1137   7.8599     4650.944   
4270.602   12.05592   8.500000   72.6600    483.353    652.6534   2.436109   0.219247    327.218    442.3220   6.9640     4695.475   
4270.449   12.01198   8.500000   71.8232    509.347    653.0878   2.402538   0.209330    359.454    466.6915   6.0299     4743.055   
4270.297   11.93874   8.500000   70.5450    509.358    626.7750   2.376770   0.175338    398.151    497.9825   5.1867     4789.415   
4270.145   11.48466   8.500000   69.5020    472.788    585.7727   2.384582   0.134314    434.818    524.3740   4.5692     4846.755   
4269.992   11.13312   8.500000   68.1595    419.765    561.1090   2.430322   0.122532    462.615    538.1200   3.9788     4899.824   
4269.840   11.06721   8.500000   68.1643    384.402    560.5991   2.489814   0.139366    478.850    540.6552   3.4116     4944.354   
4269.688   11.05989   8.500000   68.1872    381.978    589.2012   2.528005   0.181756    484.418    536.8645   3.0509     4621.055   
4269.535   11.23566   8.500000   68.1237    408.625    624.3636   2.530015   0.216184    485.478    535.7296   2.8378     4344.725   
4269.383   11.26495   8.500000   69.0003    436.827    641.3934   2.509866   0.225089    489.174    539.4028   2.7858     4270.305   
4269.230   11.28143   8.500000   70.4734    448.458    643.1182   2.493930   0.222058    499.330    549.0248   2.7057     4270.305   
4269.078   11.32354   8.500000   72.8166    449.701    646.8115   2.491295   0.226236    513.027    558.2163   2.6067     4388.949   
4268.926   11.33819   8.500000   76.2989    445.060    644.0543   2.495129   0.224778    524.924    571.7269   2.6100     4439.274   
4268.773   11.23566   8.500000   79.4937    425.802    620.3381   2.501169   0.202612    531.060    584.6512   2.7857     4477.095   
4268.621   10.78158   8.500000   81.1384    383.482    569.1201   2.513450   0.152311    533.717    594.6875   3.1835     4521.624   
4268.468   10.02907   8.500000   80.8388    330.191    507.2639   2.534621   0.087118    532.695    599.0470   3.8390     4521.624   
4268.315   9.85879    8.500000   76.6517    283.698    454.5825   2.563198   0.026823    532.051    601.6403   3.9662     4501.495   
4268.163   9.71231    8.500000   70.9128    251.745    422.8296   2.591847   -0.009142   541.964    598.3538   3.6810     4488.685   
4268.011   9.52189    8.500000   65.1625    239.421    412.6746   2.609282   -0.019204   562.211    594.4832   3.1688     4467.335   
4267.858   9.46880    8.500000   61.6000    239.289    411.1924   2.612565   -0.022068   588.688    602.1388   2.6435     4452.084   
4267.706   9.44866    8.500000   61.1350    240.892    412.1958   2.610128   -0.021387   626.299    628.0305   2.3342     4455.135   
4267.554   9.43401    8.500000   62.1175    242.194    413.8085   2.608755   -0.019236   676.722    665.4706   2.1374     4462.149   
4267.401   9.40288    8.500000   62.8640    243.176    415.3556   2.609100   -0.016961   725.159    705.5923   2.0055     4477.095   
4267.249   9.39007    8.500000   63.0603    242.257    415.0834   2.611045   -0.016746   767.781    737.6957   1.9057     4472.520   
4267.097   9.37542    8.500000   65.0277    241.523    415.4810   2.616623   -0.015350   787.241    751.7101   1.8685     4475.875   
4266.944   9.36993    8.500000   68.4604    242.968    424.3044   2.623584   0.000826    766.649    736.8539   1.9198     4468.250   
4266.792   9.37542    8.500000   71.0157    247.614    432.7178   2.626138   0.013269    722.416    703.3817   2.0150     4511.255   
4266.640   9.37542    8.500000   71.5591    252.074    437.1954   2.621816   0.018209    681.223    667.6417   2.1180     4507.595   
4266.487   9.36992    8.500000   69.7808    252.484    433.6733   2.613809   0.011198    654.855    648.6772   2.2148     4516.135   
4266.335   9.37542    8.500000   68.6974    250.024    424.2010   2.606279   -0.005095   654.950    652.3721   2.2774     4470.385   
4266.183   9.36077    8.500000   69.2852    246.910    418.0955   2.605317   -0.014574   673.121    670.7134   2.2885     4467.335   
4266.030   9.35345    8.500000   71.6945    244.256    419.1236   2.608930   -0.010383   685.372    679.1390   2.2572     4481.975   
4265.878   9.34612    8.500000   72.4776    244.912    419.1472   2.609064   -0.010874   688.074    680.4711   2.2453     4473.435   
4265.725   9.33696    8.500000   70.9105    247.101    419.3307   2.602495   -0.012291   689.762    684.7570   2.2750     4467.944   
4265.572   9.33147    8.500000   67.8121    249.260    417.2501   2.591808   -0.018139   693.084    690.0806   2.2980     4476.484   
4265.420   9.32048    8.500000   65.8530    251.306    413.3007   2.581565   -0.027633   699.494    694.4949   2.2763     4486.854   
4265.268   9.31682    8.500000   64.4229    252.148    413.1895   2.577236   -0.028522   705.250    695.4491   2.2752     4485.939   
4265.115   9.33147    8.500000   64.9256    251.574    413.8929   2.580318   -0.026663   691.482    690.8087   2.4555     4494.175   
4264.963   9.33147    8.500000   64.9256    251.574    413.8929   2.580318   -0.026663   691.482    690.8087   2.4555     4494.175   
4264.811   9.32048    8.500000   70.7034    251.169    417.6979   2.587754   -0.018778   650.930    676.1479   3.0582     4496.310   
4264.658   9.33147    8.500000   79.9395    249.816    420.2964   2.597523   -0.012571   589.850    648.2404   4.1010     4494.175   
4264.506   9.32048    8.500000   89.1249    245.570    419.2130   2.608157   -0.011280   516.436    604.8429   5.3908     4467.335   
4264.354   9.33147    8.500000   95.0454    239.092    414.0056   2.619363   -0.016269   447.820    559.1393   6.6723     4452.084   
4264.201   9.32048    8.500000   97.2145    232.537    409.0328   2.628157   -0.020699   398.352    521.0031   7.7541     4470.995   
4264.049   9.33696    8.500000   96.2396    229.617    405.0135   2.632658   -0.026335   371.478    500.6329   8.2724     4458.795   
4263.896   9.31682    8.500000   96.7396    227.915    402.9329   2.633545   -0.029106   377.072    501.4380   7.9608     4459.404   
4263.744   9.33147    8.500000   95.6086    226.676    400.2773   2.635187   -0.033482   425.175    532.8275   6.6371     4455.135   
4263.592   9.32048    8.500000   87.4081    224.124    399.0336   2.639088   -0.033791   520.455    590.5039   4.7180     4456.965   
4263.439   9.31682    8.500000   72.6833    222.965    399.4610   2.644579   -0.031870   648.990    661.8126   2.7497     4442.935   
4263.287   9.33147    8.500000   56.7424    222.937    402.0869   2.649765   -0.026430   780.411    724.2716   1.6854     4445.375   
