~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 15:17 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1API_0001__PR_1API_0001__PR.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 15:16 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
CAL2 IN ----
RB ---- ----
GR ---- ----
CALI IN ----
#-----------------------------------------------------------------------------
M M IN ---- ---- IN
DEPT DEPT CAL2 RB GR CALI
~Ascii
4104.1320 4104.1320 8.6500 334.0000 45.3731 8.5100
4103.9796 4103.9796 8.6338 338.0000 53.3000 8.5100
4103.8272 4103.8272 8.6400 338.0000 56.8000 8.5900
4103.6748 4103.6748 8.6640 338.0000 58.2000 8.6500
4103.5224 4103.5224 8.7800 338.0000 58.7000 8.9000
4103.3700 4103.3700 8.7800 338.0000 58.7000 8.9097
4103.2176 4103.2176 8.8600 343.0000 57.4000 8.9900
4103.0652 4103.0652 8.9100 348.0000 58.7000 9.0500
4102.9128 4102.9128 8.9500 348.0000 58.9000 9.1400
4102.7604 4102.7604 8.9800 352.0000 58.5000 9.2000
4102.6080 4102.6080 9.0100 352.0000 60.9726 9.2300
4102.4556 4102.4556 9.0400 356.0000 63.0000 9.3100
4102.3032 4102.3032 9.1000 356.0000 63.4000 9.3400
4102.1508 4102.1508 9.1012 0.0000 61.7000 9.3800
4101.9984 4101.9984 9.1400 0.0000 58.7000 9.4200
4101.8460 4101.8460 9.1600 0.0000 58.8000 9.4500
4101.6936 4101.6936 9.1700 0.0000 61.1000 9.4900
4101.5412 4101.5412 9.2000 0.0000 64.0000 9.5196
4101.3888 4101.3888 9.2000 0.0000 66.5000 9.5600
4101.2364 4101.2364 9.2000 4.0000 69.0000 9.5600
4101.0840 4101.0840 9.2000 4.0000 73.0000 9.5800
4100.9316 4100.9316 9.2000 4.0000 75.9500 9.5900
4100.7792 4100.7792 9.1700 9.0000 78.8000 9.6300
4100.6268 4100.6268 9.1400 14.0000 82.0000 9.6186
4100.4744 4100.4744 9.1400 14.0000 82.6443 9.6000
4100.3220 4100.3220 9.1400 12.0000 82.6000 9.5800
4100.1696 4100.1696 9.1500 18.0000 82.2000 9.5600
4100.0172 4100.0172 9.1500 14.0000 82.4000 9.5600
4099.8648 4099.8648 9.2000 18.0000 79.1000 9.5600
4099.7124 4099.7124 9.2000 18.0000 77.2000 9.5900
4099.5600 4099.5600 9.2231 18.0000 76.4000 9.5900
4099.4076 4099.4076 9.2000 18.0000 74.7000 9.5900
4099.2552 4099.2552 9.2000 18.0000 73.5000 9.5600
4099.1028 4099.1028 9.2000 22.0000 72.2000 9.5300
4098.9504 4098.9504 9.2000 26.0000 72.4526 9.5100
4098.7980 4098.7980 9.1898 26.0000 71.4078 9.4900
4098.6456 4098.6456 9.1806 26.0000 71.7780 9.4900
4098.4932 4098.4932 9.1700 26.0000 72.9000 9.4500
4098.3408 4098.3408 9.1700 26.0000 76.7000 9.4200
4098.1884 4098.1884 9.1700 32.0000 77.1231 9.4200
4098.0360 4098.0360 9.1400 32.0000 79.7000 9.3497
4097.8836 4097.8836 9.0700 32.0000 80.0168 9.2736
4097.7312 4097.7312 9.0400 32.0000 78.8000 9.2000
4097.5788 4097.5788 8.9900 32.0000 75.1691 8.9700
4097.4264 4097.4264 8.9594 36.0000 69.4817 8.9700
4097.2740 4097.2740 8.8800 36.0000 65.0000 8.9400
4097.1216 4097.1216 8.7400 38.0000 60.1000 8.8200
4096.9692 4096.9692 8.6900 38.0000 57.6000 8.7749
4096.8168 4096.8168 8.6500 38.0000 55.8000 8.7200
4096.6644 4096.6644 8.6300 38.0000 54.6000 8.6800
4096.5120 4096.5120 8.5900 38.0000 55.2000 8.6700
4096.3596 4096.3596 8.5600 41.0000 54.4000 8.6700
4096.2072 4096.2072 8.5500 44.0000 54.4000 8.6300
4096.0548 4096.0548 8.5500 44.0000 54.2492 8.6600
4095.9024 4095.9024 8.5700 44.0000 52.0212 8.6700
4095.7500 4095.7500 8.5900 44.0000 50.1000 8.6700
4095.5976 4095.5976 8.6500 44.0000 47.6000 8.7000
4095.4452 4095.4452 8.6600 48.0000 45.8000 8.7400
4095.2928 4095.2928 8.6900 51.0000 44.5000 8.7400
4095.1404 4095.1404 8.6900 51.0000 44.5000 8.7400
4094.9880 4094.9880 8.6900 51.0000 45.3315 8.7566
4094.8356 4094.8356 8.6900 51.0000 47.2862 8.8200
4094.6832 4094.6832 8.6900 53.0000 48.6000 8.8200
4094.5308 4094.5308 8.6900 53.0000 49.2276 8.8200
4094.3784 4094.3784 8.6900 53.0000 48.6000 8.7800
4094.2260 4094.2260 8.7200 53.0000 47.9000 8.8200
4094.0736 4094.0736 8.7500 53.0000 47.4000 8.8200
4093.9212 4093.9212 8.7200 57.0000 46.5031 8.8200
4093.7688 4093.7688 8.7200 57.0000 46.7325 8.8200
4093.6164 4093.6164 8.7200 57.0000 48.1519 8.8200
4093.4640 4093.4640 8.7500 57.0000 50.7000 8.8537
4093.3116 4093.3116 8.8200 57.0000 54.1000 8.9600
4093.1592 4093.1592 8.8800 57.0000 57.5000 9.0100
4093.0068 4093.0068 8.8800 57.0000 60.6615 9.0500
4092.8544 4092.8544 8.8800 57.0000 60.9324 9.0500
4092.7020 4092.7020 8.8800 57.0000 58.6000 9.0500
4092.5496 4092.5496 8.8800 57.0000 55.1000 9.0500
4092.3972 4092.3972 8.8800 57.0000 50.3586 9.0500
4092.2448 4092.2448 8.9726 57.0000 48.8000 9.0826
4092.0924 4092.0924 9.2000 57.0000 52.6730 9.2700
4091.9400 4091.9400 9.2729 57.0000 56.8000 9.3529
4091.7876 4091.7876 9.3670 57.0000 59.3000 9.4500
4091.6352 4091.6352 9.4400 57.0000 62.2778 9.5100
4091.4828 4091.4828 9.4700 57.0000 61.9000 9.5600
4091.3304 4091.3304 9.5500 61.0000 63.9000 9.6100
4091.1780 4091.1780 9.5900 61.0000 64.4000 9.6300
4091.0256 4091.0256 9.6300 63.0000 62.6157 9.6600
4090.8732 4090.8732 9.6600 63.0000 62.7294 9.7000
4090.7208 4090.7208 9.6900 63.0000 63.3000 9.7300
4090.5684 4090.5684 9.7400 63.0000 64.4000 9.7700
4090.4160 4090.4160 9.7700 63.0000 65.9000 9.8000
4090.2636 4090.2636 9.8151 63.0000 68.1000 9.8200
4090.1112 4090.1112 9.8600 63.0000 68.1000 9.8400
4089.9588 4089.9588 9.9200 63.0000 68.0000 9.8400
4089.8064 4089.8064 9.9400 63.0000 66.5000 9.8552
4089.6540 4089.6540 10.0000 63.0000 65.0000 9.8846
4089.5016 4089.5016 10.0300 63.0000 63.7000 9.9100
4089.3492 4089.3492 10.0300 63.0000 63.6000 9.9400
4089.1968 4089.1968 10.0600 63.0000 63.5000 9.9700
4089.0444 4089.0444 10.0900 63.0000 63.5000 9.9731
4088.8920 4088.8920 10.1300 65.0000 63.0000 10.0100
4088.7396 4088.7396 10.1400 63.0000 62.6670 10.0400
4088.5872 4088.5872 10.2000 63.0000 64.4000 10.0800
4088.4348 4088.4348 10.2400 63.0000 63.6412 10.1235
4088.2824 4088.2824 10.2900 63.0000 63.9000 10.1600
4088.1300 4088.1300 10.3400 63.0000 65.3000 10.1800
4087.9776 4087.9776 10.3879 65.0000 65.2000 10.2279
4087.8252 4087.8252 10.4200 63.0000 65.3000 10.2400
4087.6728 4087.6728 10.4561 63.0000 67.0000 10.2861
4087.5204 4087.5204 10.4700 63.0000 67.0000 10.3100
4087.3680 4087.3680 10.5400 65.0000 66.4634 10.3200
4087.2156 4087.2156 10.5800 65.0000 65.8910 10.3400
4087.0632 4087.0632 10.6400 65.0000 67.4970 10.3700
4086.9108 4086.9108 10.6700 65.0000 67.8205 10.4100
4086.7584 4086.7584 10.6900 65.0000 71.1480 10.4400
4086.6060 4086.6060 10.7200 68.0000 71.8000 10.4400
4086.4536 4086.4536 10.7400 68.0000 70.1503 10.4400
4086.3012 4086.3012 10.7700 68.0000 69.3000 10.4700
4086.1488 4086.1488 10.7900 68.0000 66.0371 10.5000
4085.9964 4085.9964 10.8200 68.0000 66.5937 10.5300
4085.8440 4085.8440 10.8200 70.0000 66.1000 10.5335
4085.6916 4085.6916 10.8200 70.0000 66.2000 10.5700
4085.5392 4085.5392 10.8400 68.0000 66.6000 10.5737
4085.3868 4085.3868 10.9500 68.0000 66.2000 10.6000
4085.2344 4085.2344 11.0000 68.0000 65.0000 10.6600
4085.0820 4085.0820 11.0400 68.0000 65.2000 10.6600
4084.9296 4084.9296 11.0800 68.0000 65.1000 10.6900
4084.7772 4084.7772 11.1000 70.0000 64.4000 10.6900
4084.6248 4084.6248 11.1300 70.0000 65.9000 10.7000
4084.4724 4084.4724 11.1600 70.0000 65.4000 10.7200
4084.3200 4084.3200 11.1600 70.0000 64.8000 10.7200
4084.1676 4084.1676 11.1400 74.0000 62.0000 10.7300
4084.0152 4084.0152 11.1600 74.0000 59.8000 10.7200
4083.8628 4083.8628 11.1600 74.0000 57.7000 10.7200
4083.7104 4083.7104 11.1800 74.0000 57.3000 10.7400
4083.5580 4083.5580 11.2300 77.0000 57.9000 10.7200
4083.4056 4083.4056 11.2700 77.0000 57.7000 10.7200
4083.2532 4083.2532 11.3100 77.0000 57.6000 10.7600
4083.1008 4083.1008 11.3600 78.0000 57.2000 10.7613
4082.9484 4082.9484 11.3800 78.0000 58.4000 10.7600
4082.7960 4082.7960 11.4000 82.0000 57.0000 10.8200
4082.6436 4082.6436 11.4400 81.0000 56.5409 10.8500
4082.4912 4082.4912 11.4500 81.0000 57.4000 10.8800
4082.3388 4082.3388 11.4800 82.0000 55.2000 10.9100
4082.1864 4082.1864 11.4800 82.0000 54.7000 10.9100
4082.0340 4082.0340 11.4800 82.0000 54.2000 10.8800
4081.8816 4081.8816 11.4800 82.0000 52.2713 10.8928
4081.7292 4081.7292 11.4500 82.0000 54.8000 10.9100
4081.5768 4081.5768 11.4313 82.0000 56.7000 10.9100
4081.4244 4081.4244 11.4000 82.0000 59.1000 10.9400
4081.2720 4081.2720 11.3600 82.0000 59.2947 10.9400
4081.1196 4081.1196 11.3500 82.0000 58.5000 10.9400
4080.9672 4080.9672 11.3100 82.0000 59.3283 10.9372
4080.8148 4080.8148 11.2600 82.0000 58.8000 10.9100
4080.6624 4080.6624 11.2200 82.0000 59.2000 10.8800
4080.5100 4080.5100 11.1900 82.0000 60.0544 10.8800
4080.3576 4080.3576 11.1600 82.0000 59.5000 10.8800
4080.2052 4080.2052 11.1300 82.0000 59.5525 10.8800
4080.0528 4080.0528 11.1000 82.0000 58.1000 10.8500
4079.9004 4079.9004 11.1000 86.0000 57.8000 10.8500
4079.7480 4079.7480 11.1000 86.0000 58.3000 10.8500
4079.5956 4079.5956 11.1000 86.0000 58.6000 10.8200
4079.4432 4079.4432 11.1000 86.0000 59.2000 10.8200
4079.2908 4079.2908 11.1000 90.0000 59.0000 10.8200
4079.1384 4079.1384 11.1000 90.0000 58.0907 10.8200
4078.9860 4078.9860 11.1000 90.0000 56.9000 10.8200
4078.8336 4078.8336 11.1000 94.0000 56.5000 10.8200
4078.6812 4078.6812 11.1000 94.0000 55.6454 10.8200
4078.5288 4078.5288 11.1000 94.0000 55.3000 10.8200
4078.3764 4078.3764 11.1000 94.0000 57.4000 10.8391
4078.2240 4078.2240 11.1000 94.0000 57.4563 10.8600
4078.0716 4078.0716 11.1000 94.0000 57.1064 10.8700
4077.9192 4077.9192 11.1000 94.0000 58.6674 10.8800
4077.7668 4077.7668 11.1000 94.0000 58.6959 10.8800
4077.6144 4077.6144 11.1000 98.0000 59.8000 10.9100
4077.4620 4077.4620 11.1000 98.0000 61.3000 10.9100
4077.3096 4077.3096 11.1000 98.0000 60.0000 10.9400
4077.1572 4077.1572 11.1000 98.0000 59.5000 10.9400
4077.0048 4077.0048 11.1000 98.0000 57.9000 10.9400
4076.8524 4076.8524 11.1000 98.0000 56.2515 10.9400
4076.7000 4076.7000 11.1000 98.0000 56.3000 10.9400
4076.5476 4076.5476 11.1000 102.0000 55.9000 10.9700
4076.3952 4076.3952 11.1000 102.0000 56.1562 10.9800
4076.2428 4076.2428 11.1200 102.0000 56.5000 10.9700
4076.0904 4076.0904 11.1100 101.0000 56.3000 10.9900
4075.9380 4075.9380 11.1300 101.0000 54.3605 11.0000
4075.7856 4075.7856 11.1400 101.0000 53.5782 11.0000
4075.6332 4075.6332 11.1400 105.0000 53.3000 11.0000
4075.4808 4075.4808 11.1300 105.0000 53.4000 11.0100
4075.3284 4075.3284 11.0500 105.0000 55.4000 11.0600
4075.1760 4075.1760 11.0500 105.0000 57.0910 11.0900
4075.0236 4075.0236 11.1000 105.0000 57.8000 11.1200
4074.8712 4074.8712 11.1100 105.0000 58.9000 11.1500
4074.7188 4074.7188 11.1300 109.0000 59.0780 11.1800
4074.5664 4074.5664 11.1500 109.0000 59.5000 11.1800
4074.4140 4074.4140 11.1741 109.0000 58.8000 11.2141
4074.2616 4074.2616 11.2100 111.4730 59.3297 11.2700
4074.1092 4074.1092 11.2444 112.0000 60.6000 11.3000
4073.9568 4073.9568 11.2800 112.0000 60.8000 11.3000
4073.8044 4073.8044 11.3126 112.0000 60.4000 11.3600
4073.6520 4073.6520 11.3900 112.0000 59.1000 11.3900
4073.4996 4073.4996 11.4100 112.0000 57.8000 11.4200
4073.3472 4073.3472 11.4474 113.0219 57.3511 11.4574
4073.1948 4073.1948 11.4500 112.0000 58.3610 11.4830
4073.0424 4073.0424 11.4800 112.0000 60.5433 11.5400
4072.8900 4072.8900 11.4800 112.0000 61.6000 11.5400
4072.7376 4072.7376 11.4800 112.0000 62.7479 11.5400
4072.5852 4072.5852 11.5000 112.0000 63.8604 11.5700
4072.4328 4072.4328 11.5000 112.0000 64.6094 11.6100
4072.2804 4072.2804 11.5000 111.8259 64.5174 11.6200
4072.1280 4072.1280 11.5000 112.0000 66.4000 11.6200
4071.9756 4071.9756 11.5000 112.0000 67.8671 11.6500
4071.8232 4071.8232 11.5300 112.0000 67.8609 11.6800
4071.6708 4071.6708 11.5300 112.0000 68.2081 11.6800
4071.5184 4071.5184 11.5453 114.1056 67.4421 11.6953
4071.3660 4071.3660 11.5404 116.0000 67.0000 11.7100
4071.2136 4071.2136 11.5500 112.0000 66.2000 11.7100
4071.0612 4071.0612 11.5400 116.0000 67.3000 11.7100
4070.9088 4070.9088 11.5300 116.0000 68.9000 11.7100
4070.7564 4070.7564 11.5300 117.0000 69.2000 11.7100
4070.6040 4070.6040 11.5300 117.0000 69.5000 11.7200
4070.4516 4070.4516 11.5300 116.0000 68.9825 11.7200
4070.2992 4070.2992 11.5200 119.6762 68.2352 11.7100
4070.1468 4070.1468 11.5300 120.0000 69.5000 11.7100
4069.9944 4069.9944 11.5000 120.0000 70.7734 11.6965
4069.8420 4069.8420 11.5000 120.0000 75.0000 11.6800
4069.6896 4069.6896 11.4926 120.0000 78.1179 11.6689
4069.5372 4069.5372 11.4500 120.0000 80.2000 11.6500
4069.3848 4069.3848 11.4500 120.0000 79.2614 11.6500
4069.2324 4069.2324 11.4400 120.0000 79.8609 11.6500
4069.0800 4069.0800 11.4300 123.0000 80.0000 11.6200
4068.9276 4068.9276 11.4000 123.0000 81.3627 11.5900
4068.7752 4068.7752 11.3876 123.0000 81.0478 11.5400
4068.6228 4068.6228 11.3400 123.0000 79.5000 11.5400
4068.4704 4068.4704 11.3100 123.0000 78.0876 11.5400
4068.3180 4068.3180 11.2800 123.0000 75.9632 11.5400
4068.1656 4068.1656 11.2600 123.0000 75.0745 11.5100
4068.0132 4068.0132 11.2100 126.0000 76.1987 11.4800
4067.8608 4067.8608 11.1800 128.0000 76.2000 11.4800
4067.7084 4067.7084 11.1348 128.0000 75.0000 11.4300
4067.5560 4067.5560 11.1000 128.0000 74.6000 11.4200
4067.4036 4067.4036 11.0400 128.0000 71.2000 11.3600
4067.2512 4067.2512 11.0000 128.0000 70.4000 11.3100
4067.0988 4067.0988 10.9800 128.0000 69.6000 11.2953
4066.9464 4066.9464 10.9800 131.0000 68.3023 11.2500
4066.7940 4066.7940 10.9500 131.0000 68.8000 11.1900
4066.6416 4066.6416 10.8210 131.0000 68.8000 11.1800
4066.4892 4066.4892 10.7400 133.0000 70.1000 11.1500
4066.3368 4066.3368 10.6900 131.0000 71.7823 11.1200
4066.1844 4066.1844 10.6500 133.0000 71.4000 11.1000
4066.0320 4066.0320 10.5800 133.0000 71.9154 11.0600
4065.8796 4065.8796 10.5574 131.0000 72.7000 10.9974
4065.7272 4065.7272 10.4923 131.4611 71.9000 10.9400
4065.5748 4065.5748 10.4700 133.0000 72.7000 10.8800
4065.4224 4065.4224 10.4500 133.0000 72.0000 10.7928
4065.2700 4065.2700 10.3090 136.0000 72.1102 10.7090
4065.1176 4065.1176 10.2300 136.0000 72.8284 10.6600
4064.9652 4064.9652 10.1387 138.0000 73.2000 10.5687
4064.8128 4064.8128 9.9836 138.0000 73.2000 10.3972
4064.6604 4064.6604 9.9200 138.0000 75.5150 10.1400
4064.5080 4064.5080 9.9200 138.0000 80.0000 10.1400
4064.3556 4064.3556 10.2515 140.0000 83.1000 10.3000
4064.2032 4064.2032 10.2000 140.0000 87.9000 10.3400
4064.0508 4064.0508 10.2000 140.0000 86.7000 10.4000
4063.8984 4063.8984 10.3400 140.0000 84.4000 10.4100
4063.7460 4063.7460 10.1700 140.0000 81.6981 10.4400
4063.5936 4063.5936 10.1700 143.0000 79.0965 10.4748
4063.4412 4063.4412 10.2300 146.0000 79.2058 10.5700
4063.2888 4063.2888 10.2300 143.0000 78.9000 10.6100
4063.1364 4063.1364 10.2300 143.0000 80.7413 10.6548
4062.9840 4062.9840 10.2300 145.0000 83.0000 10.6600
4062.8316 4062.8316 10.2300 145.0000 84.8000 10.6900
4062.6792 4062.6792 10.2300 145.0000 87.0000 10.6900
4062.5268 4062.5268 10.2300 145.0000 87.7000 10.7200
4062.3744 4062.3744 10.2300 145.0000 88.1000 10.7200
4062.2220 4062.2220 10.2300 145.0000 86.3000 10.7600
4062.0696 4062.0696 10.2300 147.0000 81.9000 10.7662
4061.9172 4061.9172 10.2300 150.0000 78.4000 10.7600
4061.7648 4061.7648 10.2300 150.0000 75.4000 10.7600
4061.6124 4061.6124 10.2300 152.0000 74.4000 10.7900
4061.4600 4061.4600 10.2300 154.0000 75.2000 10.8000
4061.3076 4061.3076 10.2370 154.0000 75.9000 10.8300
4061.1552 4061.1552 10.2500 157.0000 78.3000 10.8600
4061.0028 4061.0028 10.2500 158.8797 79.9000 10.8800
4060.8504 4060.8504 10.2714 160.0000 81.8000 10.9400
4060.6980 4060.6980 10.3100 160.0000 82.9000 10.9700
4060.5456 4060.5456 10.3400 160.0000 80.3000 11.0000
4060.3932 4060.3932 10.3600 163.0000 79.8000 11.0300
4060.2408 4060.2408 10.3600 164.0000 78.9076 11.0600
4060.0884 4060.0884 10.3900 166.0000 77.4000 11.0900
4059.9360 4059.9360 10.4500 164.0000 76.0000 11.1200
4059.7836 4059.7836 10.4600 164.0000 76.1000 11.1800
4059.6312 4059.6312 10.4897 167.0000 78.4000 11.2297
4059.4788 4059.4788 10.5444 167.0000 83.8000 11.2700
4059.3264 4059.3264 10.5700 167.0000 87.6000 11.3048
4059.1740 4059.1740 10.6100 170.0000 87.1000 11.3900
4059.0216 4059.0216 10.6288 174.0000 85.0000 11.4200
4058.8692 4058.8692 10.6600 174.0000 85.3000 11.4239
4058.7168 4058.7168 10.6900 174.0000 85.7000 11.4800
4058.5644 4058.5644 10.7200 177.0000 84.7000 11.5000
4058.4120 4058.4120 10.7400 177.0000 85.5000 11.5400
4058.2596 4058.2596 10.7800 177.0000 87.0000 11.5400
4058.1072 4058.1072 10.8100 177.0000 91.5000 11.5900
4057.9548 4057.9548 10.8500 177.0000 95.3000 11.6200
4057.8024 4057.8024 10.8770 177.0000 98.5000 11.6500
4057.6500 4057.6500 10.9000 180.0000 99.7000 11.6500
4057.4976 4057.4976 10.9500 180.0000 100.6000 11.6900
4057.3452 4057.3452 10.9818 180.0000 102.1000 11.7100
4057.1928 4057.1928 11.0000 180.0000 100.6000 11.7400
4057.0404 4057.0404 11.0400 180.0000 101.1000 11.7500
4056.8880 4056.8880 11.0900 180.0000 98.5000 11.7600
4056.7356 4056.7356 11.1000 183.0000 97.4000 11.7600
4056.5832 4056.5832 11.1456 183.0000 100.7000 11.7900
4056.4308 4056.4308 11.1600 183.0000 101.1000 11.8200
4056.2784 4056.2784 11.1800 183.0000 101.1000 11.8300
4056.1260 4056.1260 11.2100 183.0000 101.1000 11.8500
4055.9736 4055.9736 11.2100 186.0000 96.9000 11.8600
4055.8212 4055.8212 11.2100 186.0000 96.1111 11.8500
4055.6688 4055.6688 11.2100 186.0000 96.4000 11.8800
4055.5164 4055.5164 11.2100 183.1762 95.6824 11.8800
4055.3640 4055.3640 11.2100 186.0000 96.2000 11.8800
4055.2116 4055.2116 11.2100 186.0000 95.3000 11.8800
4055.0592 4055.0592 11.2100 190.0000 92.4000 11.8800
4054.9068 4054.9068 11.2100 190.0000 91.8000 11.9000
4054.7544 4054.7544 11.2100 190.0000 91.4000 11.9100
4054.6020 4054.6020 11.2100 190.0000 89.1621 11.9300
4054.4496 4054.4496 11.2100 186.0000 90.5829 11.9300
4054.2972 4054.2972 11.2300 190.0000 90.5000 11.9673
4054.1448 4054.1448 11.2500 190.0000 88.9000 11.9900
4053.9924 4053.9924 11.2600 194.0000 90.5000 12.0100
4053.8400 4053.8400 11.2600 190.0000 89.8504 12.0217
4053.6876 4053.6876 11.2600 193.0000 88.6320 12.0400
4053.5352 4053.5352 11.2600 193.0000 89.7826 12.0600
4053.3828 4053.3828 11.2600 193.0000 89.7000 12.0400
4053.2304 4053.2304 11.2600 193.0000 90.3772 12.0400
4053.0780 4053.0780 11.2600 194.0000 90.8749 12.0500
4052.9256 4052.9256 11.2100 198.0000 91.6111 11.9900
4052.7732 4052.7732 11.2100 197.0000 90.3000 11.9900
4052.6208 4052.6208 11.2100 197.0000 89.5000 11.9600
4052.4684 4052.4684 11.1800 194.0000 89.2000 11.9600
4052.3160 4052.3160 11.1800 193.0000 87.9017 11.9300
4052.1636 4052.1636 11.1600 193.0000 88.9000 11.9000
4052.0112 4052.0112 11.1204 193.0000 90.0872 11.8800
4051.8588 4051.8588 11.1000 197.0000 91.3000 11.8800
4051.7064 4051.7064 11.1000 197.0000 91.0000 11.8500
4051.5540 4051.5540 11.1000 197.0000 90.4202 11.8260
4051.4016 4051.4016 11.0800 197.0000 91.0000 11.8015
4051.2492 4051.2492 11.0700 197.0000 89.6000 11.7600
4051.0968 4051.0968 11.0500 197.0000 89.4000 11.7600
4050.9444 4050.9444 11.0500 194.0000 90.5000 11.7600
4050.7920 4050.7920 11.0500 197.0000 87.5202 11.7600
4050.6396 4050.6396 11.0500 197.0000 86.6000 11.7600
4050.4872 4050.4872 11.0500 198.8357 86.4836 11.7400
4050.3348 4050.3348 11.0500 201.0000 84.9000 11.7200
4050.1824 4050.1824 11.0326 198.0000 85.0000 11.6900
4050.0300 4050.0300 11.0300 201.0000 85.9000 11.6800
4049.8776 4049.8776 11.0000 197.0000 86.2670 11.6500
4049.7252 4049.7252 11.0000 197.4883 88.5000 11.6200
4049.5728 4049.5728 11.0000 203.7444 90.1000 11.5837
4049.4204 4049.4204 11.0000 205.0000 91.3000 11.5600
4049.2680 4049.2680 11.0000 206.0000 93.0159 11.5400
4049.1156 4049.1156 11.0000 208.0000 93.2000 11.5400
4048.9632 4048.9632 11.0000 205.0000 92.4000 11.5100
4048.8108 4048.8108 11.0000 209.0000 90.0096 11.4800
4048.6584 4048.6584 11.0000 209.0000 90.8000 11.4800
4048.5060 4048.5060 11.0000 212.0000 91.6942 11.4800
4048.3536 4048.3536 11.0200 214.0000 94.6000 11.4800
4048.2012 4048.2012 11.0200 217.0000 91.8667 11.4500
4048.0488 4048.0488 11.0500 217.0000 88.9000 11.4700
4047.8964 4047.8964 11.0500 212.0000 87.8835 11.4500
4047.7440 4047.7440 11.0800 212.0000 85.3000 11.4500
4047.5916 4047.5916 11.1000 212.0000 88.4000 11.4500
4047.4392 4047.4392 11.1000 212.0000 90.2000 11.4500
4047.2868 4047.2868 11.1000 212.0000 92.1273 11.4500
4047.1344 4047.1344 11.1100 212.0000 93.1000 11.4500
4046.9820 4046.9820 11.1100 217.0000 93.6000 11.4800
4046.8296 4046.8296 11.1300 214.0000 90.2000 11.4500
4046.6772 4046.6772 11.1300 217.0000 90.3000 11.4200
4046.5248 4046.5248 11.1100 222.0000 89.2000 11.4078
4046.3724 4046.3724 11.1300 219.0000 87.5803 11.3900
4046.2200 4046.2200 11.1300 224.0000 90.9000 11.4100
4046.0676 4046.0676 11.1300 222.6890 89.0622 11.3900
4045.9152 4045.9152 11.1600 222.0000 90.5000 11.3900
4045.7628 4045.7628 11.1600 224.0000 91.4000 11.3900
4045.6104 4045.6104 11.1800 224.0000 88.4000 11.3900
4045.4580 4045.4580 11.1800 229.0000 89.0000 11.3600
4045.3056 4045.3056 11.1800 227.0000 89.0000 11.3600
4045.1532 4045.1532 11.2252 229.0000 88.0148 11.3900
4045.0008 4045.0008 11.2704 230.0000 90.6000 11.3900
4044.8484 4044.8484 11.2800 228.0042 91.2000 11.3600
4044.6960 4044.6960 11.3100 227.0000 90.9000 11.3800
4044.5436 4044.5436 11.3100 232.0000 92.5646 11.3600
4044.3912 4044.3912 11.3100 232.0000 92.5000 11.3600
4044.2388 4044.2388 11.3300 232.0000 92.1000 11.3300
4044.0864 4044.0864 11.3300 235.0000 92.5000 11.3100
4043.9340 4043.9340 11.3300 235.0000 90.0000 11.3000
4043.7816 4043.7816 11.3300 235.0000 88.0000 11.3000
4043.6292 4043.6292 11.3300 232.0000 89.5000 11.3000
4043.4768 4043.4768 11.3300 232.0000 90.2000 11.3000
4043.3244 4043.3244 11.3300 232.0000 92.6474 11.2700
4043.1720 4043.1720 11.3600 230.0000 93.6000 11.3000
4043.0196 4043.0196 11.3600 235.0000 91.6286 11.3000
4042.8672 4042.8672 11.3600 235.0000 89.5650 11.3000
4042.7148 4042.7148 11.3779 237.0000 89.8836 11.3000
4042.5624 4042.5624 11.3600 237.0000 91.2000 11.2700
4042.4100 4042.4100 11.3679 237.0000 92.8000 11.2700
4042.2576 4042.2576 11.3600 239.4653 93.4000 11.2400
4042.1052 4042.1052 11.3600 240.0000 91.7000 11.2400
4041.9528 4041.9528 11.3700 240.0000 91.7000 11.2900
4041.8004 4041.8004 11.3800 240.0000 91.6000 11.2792
4041.6480 4041.6480 11.3800 240.0000 91.7000 11.2700
4041.4956 4041.4956 11.3800 237.0000 91.3368 11.2900
4041.3432 4041.3432 11.3800 237.0000 90.5949 11.2900
4041.1908 4041.1908 11.3800 237.0725 89.5976 11.2900
4041.0384 4041.0384 11.3700 240.0000 88.6000 11.2446
4040.8860 4040.8860 11.3300 240.0000 88.4000 11.2202
4040.7336 4040.7336 11.3100 243.0000 87.2000 11.2100
4040.5812 4040.5812 11.3100 243.0000 87.9000 11.2100
4040.4288 4040.4288 11.3100 244.0000 89.2000 11.2100
4040.2764 4040.2764 11.3100 244.0000 90.0000 11.2100
