WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       FFDC       NFDC       RHOB       DRHO        NPHI       FCNL       NCNL        TENS       
M          GAPI       IN         CPS        CPS        G/CC       G/CC        %LS        CPS        CPS         LB         
3489.095   52.2000    10.22000   328.800    628.0000   2.746000   0.266000    13.24000   240.6000   376.0000    3745.000   
3488.942   53.2000    10.02000   307.200    621.2000   2.783000   0.270000    12.89000   239.5000   393.6000    3754.000   
3488.790   53.2000    10.02000   291.200    623.9000   2.817000   0.275000    12.33000   241.4000   397.8000    3737.000   
3488.637   52.2000    10.03000   282.800    620.7000   2.843000   0.271000    12.11000   245.7000   401.0000    3713.000   
3488.485   50.8000    10.00000   275.900    603.7000   2.847000   0.250000    12.24000   247.8000   410.4000    3719.000   
3488.333   50.1000    9.87000    280.900    597.7000   2.806000   0.227000    12.52000   248.9000   396.8000    3720.000   
3488.180   51.6000    9.85000    317.400    623.0000   2.721000   0.229000    12.42000   261.0000   401.0000    3728.000   
3488.028   54.9000    10.09000   371.100    666.0000   2.646000   0.256000    11.46000   287.3000   408.3000    3703.000   
3487.875   60.0000    10.25000   404.200    689.2000   2.627000   0.275000    9.82000    338.5000   436.4000    3706.000   
3487.723   66.7000    10.24000   400.800    663.9000   2.644000   0.254000    8.09000    332.2000   440.0000    3681.000   
3487.570   73.1000    10.14000   379.400    599.6000   2.647000   0.189000    6.93000    340.0000   471.1000    3678.000   
3487.418   77.6000    9.36000    361.400    530.2000   2.610000   0.107000    7.25000    359.7000   495.7000    3680.000   
3487.266   80.1000    9.16000    349.500    486.2000   2.549000   0.046000    7.64000    353.6000   497.8000    3698.000   
3487.113   80.7000    9.18000    340.800    474.6000   2.504000   0.021000    8.09000    361.7000   489.5000    3725.000   
3486.961   79.2000    9.16000    334.900    473.0000   2.490000   0.016000    8.42000    370.8000   477.0000    3742.000   
3486.809   75.2000    9.16000    329.900    467.7000   2.493000   0.010000    8.44000    364.5000   493.6000    3742.000   
3486.656   71.6000    9.14000    324.900    462.1000   2.497000   0.004000    8.22000    374.7000   476.0000    3716.000   
3486.504   70.6000    9.15000    320.500    459.6000   2.499000   0.003000    7.97000    357.2000   513.5000    3702.000   
3486.352   71.4000    9.13000    316.000    460.0000   2.506000   0.006000    7.88000    391.6000   490.4000    3682.000   
3486.199   71.8000    9.14000    310.600    460.4000   2.519000   0.009000    7.71000    388.2000   486.3000    3680.000   
3486.046   69.9000    9.13000    305.900    459.9000   2.530000   0.009000    7.41000    403.1000   514.5000    3693.000   
3485.894   65.8000    9.12000    305.300    459.3000   2.530000   0.006000    7.02000    397.9000   504.2000    3703.000   
3485.742   62.2000    9.14000    310.000    462.3000   2.519000   0.008000    6.70000    414.8000   494.6000    3738.000   
3485.589   61.4000    9.12000    317.500    469.1000   2.510000   0.015000    6.53000    405.3000   509.4000    3720.000   
3485.437   62.6000    9.12000    321.800    474.0000   2.509000   0.021000    6.44000    408.4000   498.9000    3721.000   
3485.285   62.5000    9.12000    321.300    472.4000   2.514000   0.020000    6.48000    387.5000   488.4000    3713.000   
3485.132   59.7000    9.12000    320.900    467.3000   2.514000   0.014000    6.67000    381.0000   476.0000    3748.000   
3484.979   56.2000    9.11000    320.900    465.2000   2.509000   0.012000    6.89000    382.2000   481.2000    3757.000   
3484.827   54.5000    9.12000    319.800    468.8000   2.509000   0.018000    7.00000    372.9000   464.5000    3747.000   
3484.675   55.5000    9.09000    316.600    473.1000   2.519000   0.025000    7.00000    372.9000   473.9000    3750.000   
3484.522   56.5000    9.10000    314.400    472.8000   2.529000   0.025000    6.91000    380.2000   501.0000    3736.000   
3484.370   56.7000    9.08000    315.200    468.9000   2.530000   0.019000    6.85000    396.8000   490.5000    3723.000   
3484.218   56.3000    9.06000    315.500    463.9000   2.525000   0.012000    6.83000    383.1000   478.1000    3702.000   
3484.065   56.3000    9.05000    313.500    459.7000   2.520000   0.006000    6.78000    396.8000   490.5000    3693.000   
3483.913   56.7000    9.06000    310.300    457.5000   2.519000   0.003000    6.55000    416.8000   497.9000    3713.000   
3483.761   55.6000    9.05000    309.000    457.4000   2.518000   0.002000    6.22000    407.2000   503.1000    3754.000   
3483.608   53.3000    9.05000    310.700    458.2000   2.514000   0.0         5.88000    427.3000   503.1000    3754.000   
3483.456   52.6000    9.05000    314.200    458.4000   2.506000   0.0         5.65000    437.5000   506.3000    3742.000   
3483.303   55.0000    9.03000    318.100    457.9000   2.498000   -0.001000   5.54000    426.3000   507.2000    3713.000   
3483.151   57.2000    9.04000    321.200    460.4000   2.492000   0.001000    5.63000    387.5000   490.5000    3720.000   
3482.999   56.1000    9.05000    323.000    465.8000   2.491000   0.008000    6.08000    380.0000   482.1000    3687.000   
3482.846   52.6000    9.03000    323.300    470.3000   2.496000   0.014000    6.74000    376.8000   486.1000    3686.000   
3482.694   50.6000    9.05000    324.900    472.6000   2.498000   0.015000    7.19000    373.4000   486.1000    3715.000   
3482.542   50.4000    9.05000    330.500    472.4000   2.491000   0.012000    7.28000    393.6000   482.7000    3747.000   
3482.389   48.6000    9.04000    337.600    471.5000   2.476000   0.007000    7.08000    397.8000   509.5000    3745.000   
3482.236   45.2000    9.05000    342.300    470.9000   2.465000   0.006000    6.74000    406.3000   513.6000    3743.000   
3482.084   42.3000    9.04000    343.800    472.0000   2.461000   0.009000    6.55000    415.7000   493.7000    3748.000   
3481.932   42.3000    9.04000    342.800    476.1000   2.465000   0.016000    6.52000    396.8000   506.3000    3746.000   
3481.779   46.9000    9.03000    339.700    480.0000   2.477000   0.024000    6.59000    400.0000   483.3000    3749.000   
3481.627   54.6000    9.02000    334.500    479.5000   2.493000   0.026000    6.74000    381.2000   497.8000    3771.000   
3481.475   61.5000    9.03000    329.700    473.5000   2.503000   0.020000    6.89000    387.3000   489.5000    3746.000   
3481.322   63.6000    9.03000    325.800    466.3000   2.504000   0.011000    7.04000    387.5000   495.8000    3728.000   
3481.170   59.8000    9.01000    322.400    463.2000   2.500000   0.004000    7.11000    391.6000   494.7000    3732.000   
3481.017   53.8000    9.01000    324.200    465.1000   2.489000   0.002000    7.04000    400.0000   500.0000    3734.000   
3480.865   49.3000    9.02000    333.400    471.2000   2.473000   0.005000    6.97000    390.5000   489.5000    3735.000   
3480.712   48.2000    9.01000    346.000    477.9000   2.456000   0.010000    7.02000    381.2000   498.9000    3747.000   
3480.560   49.8000    9.01000    356.000    483.9000   2.445000   0.019000    7.38000    350.5000   479.1000    3747.000   
3480.408   52.6000    9.02000    361.200    493.6000   2.444000   0.034000    8.09000    337.5000   472.6000    3746.000   
3480.255   56.2000    9.01000    364.400    508.1000   2.454000   0.055000    8.93000    326.3000   452.6000    3741.000   
3480.103   59.4000    9.01000    364.700    517.5000   2.476000   0.070000    9.60000    324.2000   459.3000    3732.000   
3479.951   62.3000    9.02000    356.700    509.8000   2.505000   0.067000    9.88000    312.5000   454.1000    3739.000   
3479.798   65.9000    9.03000    339.200    488.0000   2.530000   0.048000    9.90000    330.2000   471.2000    3752.000   
3479.646   68.9000    9.03000    319.700    469.0000   2.541000   0.026000    9.73000    332.9000   460.8000    3759.000   
3479.493   68.9000    9.03000    309.900    462.0000   2.535000   0.012000    9.26000    370.6000   482.9000    3749.000   
3479.341   65.2000    9.04000    312.400    463.1000   2.519000   0.006000    8.39000    393.6000   491.5000    3730.000   
3479.188   59.5000    9.03000    319.900    465.3000   2.504000   0.006000    7.30000    426.3000   520.0000    3720.000   
3479.036   53.5000    9.03000    325.100    465.5000   2.495000   0.007000    6.40000    422.1000   503.1000    3735.000   
3478.884   48.6000    9.03000    325.300    465.7000   2.494000   0.010000    5.95000    414.8000   509.3000    3762.000   
3478.731   46.0000    9.05000    323.200    467.7000   2.500000   0.014000    5.88000    427.0000   523.1000    3759.000   
3478.579   47.4000    9.07000    321.100    470.3000   2.507000   0.018000    6.03000    412.6000   510.5000    3728.000   
3478.427   52.9000    9.09000    318.800    470.7000   2.516000   0.020000    6.35000    386.3000   514.7000    3703.000   
3478.274   59.1000    9.07000    316.100    468.4000   2.524000   0.020000    6.95000    382.1000   484.2000    3722.000   
3478.122   62.1000    9.08000    313.200    466.6000   2.528000   0.018000    7.68000    350.5000   462.5000    3712.000   
3477.969   61.0000    9.08000    310.800    465.0000   2.532000   0.017000    8.33000    327.0000   443.1000    3712.000   
3477.817   57.9000    9.07000    307.200    462.5000   2.537000   0.016000    8.74000    335.7000   436.4000    3692.000   
3477.665   54.6000    9.09000    303.700    462.1000   2.541000   0.015000    8.74000    331.2000   461.4000    3700.000   
3477.512   52.2000    9.11000    304.600    465.6000   2.537000   0.017000    8.55000    333.3000   466.6000    3723.000   
3477.360   50.7000    9.09000    309.800    470.2000   2.531000   0.021000    8.46000    351.0000   467.3000    3723.000   
3477.208   49.9000    9.10000    315.100    471.1000   2.528000   0.023000    8.61000    317.8000   456.2000    3741.000   
3477.055   49.5000    9.11000    316.200    468.9000   2.528000   0.022000    9.00000    326.0000   461.0000    3736.000   
3476.902   48.9000    9.12000    311.600    467.2000   2.535000   0.022000    9.34000    327.3000   462.1000    3735.000   
3476.750   48.7000    9.13000    305.400    466.4000   2.544000   0.022000    9.47000    336.8000   465.2000    3723.000   
3476.598   49.8000    9.14000    302.800    465.4000   2.549000   0.020000    9.30000    333.6000   451.6000    3731.000   
3476.445   51.7000    9.14000    304.500    463.8000   2.545000   0.016000    9.00000    349.4000   470.2000    3752.000   
3476.293   53.4000    9.13000    306.500    460.2000   2.539000   0.010000    8.72000    336.1000   451.0000    3741.000   
3476.141   53.5000    9.14000    305.800    455.4000   2.533000   0.003000    8.50000    340.4000   460.4000    3724.000   
3475.988   51.8000    9.14000    304.600    453.3000   2.527000   0.0         8.42000    340.6000   451.5000    3728.000   
3475.836   49.2000    9.14000    305.400    454.0000   2.522000   0.0         8.39000    335.7000   454.2000    3741.000   
3475.683   46.8000    9.16000    306.700    454.7000   2.520000   0.0         8.37000    336.1000   473.9000    3742.000   
3475.531   46.2000    9.14000    306.100    454.1000   2.522000   0.0         8.46000    342.7000   468.4000    3734.000   
3475.378   47.0000    9.15000    303.700    453.7000   2.526000   0.001000    8.63000    335.7000   475.7000    3719.000   
3475.226   47.9000    9.15000    302.700    455.7000   2.529000   0.004000    8.78000    354.7000   474.7000    3719.000   
3475.074   47.7000    9.16000    303.100    459.4000   2.532000   0.011000    8.85000    338.9000   481.0000    3723.000   
3474.921   46.4000    9.14000    303.100    463.7000   2.539000   0.019000    8.89000    346.3000   456.8000    3709.000   
3474.769   45.5000    9.15000    301.900    466.7000   2.548000   0.024000    8.83000    349.4000   469.4000    3723.000   
3474.617   45.4000    9.16000    301.400    467.2000   2.553000   0.024000    8.68000    341.0000   477.8000    3723.000   
3474.464   46.0000    9.15000    304.200    468.1000   2.548000   0.023000    8.50000    360.0000   475.0000    3728.000   
3474.312   46.6000    9.14000    309.600    470.1000   2.538000   0.021000    8.29000    361.4000   474.7000    3728.000   
3474.159   47.0000    9.15000    314.800    470.1000   2.528000   0.019000    8.12000    358.9000   467.3000    3734.000   
3474.007   47.2000    9.16000    317.200    466.5000   2.521000   0.014000    7.94000    357.8000   466.6000    3731.000   
3473.854   48.7000    9.15000    317.100    463.2000   2.515000   0.009000    7.86000    353.1000   480.2000    3714.000   
3473.702   53.3000    9.15000    316.500    463.8000   2.513000   0.012000    7.92000    346.8000   473.6000    3727.000   
3473.550   60.9000    9.15000    313.300    464.7000   2.522000   0.016000    8.01000    370.5000   475.2000    3731.000   
3473.397   67.5000    9.15000    306.100    461.5000   2.539000   0.015000    8.01000    358.0000   468.0000    3737.000   
3473.245   69.3000    9.15000    297.900    455.9000   2.551000   0.009000    7.92000    359.5000   482.1000    3737.000   
3473.092   67.0000    9.16000    295.400    453.7000   2.548000   0.002000    7.83000    358.9000   476.8000    3732.000   
3472.940   62.5000    9.15000    301.900    455.4000   2.530000   -0.001000   7.96000    348.4000   483.1000    3736.000   
3472.788   57.6000    9.15000    313.100    458.0000   2.507000   -0.002000   8.24000    354.7000   473.9000    3745.000   
3472.635   52.9000    9.16000    321.700    461.4000   2.493000   0.002000    8.57000    331.2000   457.8000    3767.000   
3472.483   50.2000    9.15000    323.900    467.4000   2.491000   0.010000    8.83000    341.0000   442.1000    3758.000   
3472.331   51.0000    9.14000    323.900    473.9000   2.499000   0.019000    8.81000    336.8000   457.8000    3747.000   
3472.178   54.9000    9.15000    325.300    475.8000   2.506000   0.023000    8.59000    337.8000   462.5000    3732.000   
3472.026   59.5000    9.15000    324.400    471.4000   2.515000   0.022000    8.39000    344.7000   474.7000    3740.000   
3471.874   61.9000    9.14000    316.100    463.3000   2.527000   0.016000    8.35000    337.8000   450.5000    3751.000   
3471.721   61.6000    9.16000    304.900    456.7000   2.537000   0.009000    8.35000    356.8000   469.4000    3745.000   
3471.568   59.2000    9.14000    300.400    455.8000   2.538000   0.004000    8.22000    363.1000   484.3000    3709.000   
3471.416   56.7000    9.16000    304.100    458.5000   2.529000   0.004000    8.03000    342.7000   467.3000    3709.000   
3471.264   55.4000    9.14000    311.100    459.8000   2.517000   0.002000    8.18000    336.8000   468.4000    3690.000   
3471.111   56.0000    9.15000    316.700    458.5000   2.505000   0.0         8.59000    336.8000   442.1000    3674.000   
3470.959   58.5000    9.15000    319.100    456.7000   2.498000   -0.001000   8.91000    329.4000   454.7000    3684.000   
3470.807   62.1000    9.15000    317.400    456.8000   2.501000   0.001000    8.96000    323.1000   435.7000    3696.000   
3470.654   65.1000    9.15000    311.600    457.3000   2.514000   0.005000    8.91000    321.0000   445.2000    3713.000   
3470.502   66.7000    9.15000    303.100    456.3000   2.533000   0.008000    8.89000    321.0000   440.8000    3723.000   
3470.349   66.3000    9.14000    295.600    454.5000   2.548000   0.006000    8.89000    322.5000   441.4000    3757.000   
3470.197   66.0000    9.14000    294.700    453.0000   2.548000   0.002000    8.91000    319.1000   447.3000    3758.000   
3470.044   66.9000    9.16000    300.400    453.0000   2.536000   0.0         8.91000    318.9000   442.1000    3778.000   
3469.892   67.5000    9.15000    304.600    452.5000   2.528000   0.0         8.87000    335.7000   454.1000    3762.000   
3469.740   63.9000    9.15000    302.000    451.9000   2.529000   0.0         8.59000    350.0000   457.8000    3748.000   
3469.587   56.9000    9.14000    299.800    454.5000   2.529000   0.0         8.07000    366.3000   484.3000    3737.000   
3469.435   51.8000    9.16000    306.100    459.8000   2.520000   0.003000    7.53000    380.2000   486.3000    3737.000   
3469.283   52.2000    9.15000    316.000    465.2000   2.508000   0.009000    7.36000    350.5000   466.3000    3734.000   
3469.130   57.0000    9.14000    321.400    468.4000   2.505000   0.015000    7.60000    352.6000   476.0000    3741.000   
3468.978   63.0000    9.16000    319.600    467.7000   2.514000   0.019000    8.16000    328.1000   452.0000    3749.000   
3468.825   66.0000    9.14000    312.000    464.1000   2.530000   0.019000    8.91000    302.0000   434.0000    3742.000   
3468.673   64.3000    9.14000    302.800    459.7000   2.545000   0.014000    9.60000    305.3000   418.7000    3747.000   
3468.521   60.1000    9.14000    298.100    457.6000   2.548000   0.009000    10.04000   292.7000   423.9000    3763.000   
3468.368   57.6000    9.16000    301.900    459.2000   2.537000   0.007000    10.23000   285.4000   426.3000    3762.000   
3468.216   58.3000    9.16000    309.500    462.4000   2.524000   0.009000    10.47000   270.5000   408.4000    3762.000   
3468.063   60.3000    9.16000    312.900    464.8000   2.520000   0.012000    10.92000   268.4000   412.6000    3754.000   
3467.911   61.9000    9.17000    312.300    463.7000   2.524000   0.012000    11.33000   278.9000   412.6000    3758.000   
3467.758   63.4000    9.17000    310.000    459.0000   2.528000   0.008000    11.42000   273.6000   413.6000    3762.000   
3467.606   66.6000    9.18000    306.200    453.5000   2.532000   0.004000    11.38000   266.3000   415.9000    3765.000   
3467.454   71.1000    9.19000    298.300    449.0000   2.544000   0.004000    11.63000   250.0000   414.8000    3753.000   
3467.301   74.0000    9.19000    286.400    446.0000   2.565000   0.006000    12.16000   262.7000   403.1000    3745.000   
3467.149   74.7000    9.18000    275.600    445.1000   2.587000   0.008000    12.54000   263.8000   389.2000    3746.000   
3466.997   73.6000    9.19000    269.100    444.8000   2.603000   0.008000    12.37000   260.2000   404.2000    3747.000   
3466.844   72.6000    9.18000    267.800    443.6000   2.606000   0.005000    11.89000   267.3000   416.8000    3752.000   
3466.692   73.1000    9.19000    271.100    443.4000   2.597000   0.001000    11.42000   282.1000   423.9000    3756.000   
3466.540   74.8000    9.20000    276.700    445.1000   2.583000   0.001000    11.18000   279.1000   427.3000    3756.000   
3466.387   75.6000    9.18000    280.800    446.2000   2.576000   0.002000    11.24000   270.5000   402.0000    3759.000   
3466.234   72.1000    9.19000    280.600    446.0000   2.576000   0.003000    11.33000   277.0000   410.4000    3765.000   
3466.082   64.3000    9.19000    279.700    448.4000   2.575000   0.005000    11.07000   292.7000   424.2000    3786.000   
3465.930   56.0000    9.19000    284.500    456.6000   2.566000   0.009000    10.29000   325.2000   435.4000    3774.000   
3465.777   51.0000    9.20000    297.600    467.0000   2.546000   0.014000    9.15000    338.5000   456.2000    3764.000   
3465.625   50.4000    9.19000    315.400    472.7000   2.519000   0.015000    8.31000    343.7000   466.3000    3768.000   
3465.473   51.7000    9.19000    330.600    471.7000   2.494000   0.010000    8.11000    320.0000   463.1000    3781.000   
3465.320   53.7000    9.19000    337.600    468.5000   2.478000   0.008000    8.55000    322.1000   446.3000    3770.000   
3465.167   55.8000    9.18000    335.700    468.7000   2.478000   0.012000    9.28000    308.4000   444.7000    3789.000   
3465.015   58.8000    9.19000    328.500    473.2000   2.493000   0.023000    9.88000    307.2000   434.0000    3770.000   
3464.863   63.1000    9.20000    320.000    476.2000   2.519000   0.033000    10.34000   271.2000   432.2000    3770.000   
3464.710   66.6000    9.18000    310.200    472.7000   2.548000   0.035000    10.84000   283.3000   417.8000    3774.000   
3464.558   66.6000    9.19000    298.100    464.2000   2.572000   0.029000    11.14000   291.5000   409.4000    3767.000   
3464.406   62.5000    9.19000    287.600    457.4000   2.584000   0.020000    10.75000   310.5000   432.9000    3760.000   
3464.253   58.1000    9.19000    285.800    456.4000   2.578000   0.013000    9.60000    345.7000   454.8000    3756.000   
3464.101   55.5000    9.18000    293.800    458.4000   2.558000   0.009000    8.24000    368.8000   465.9000    3752.000   
3463.949   54.6000    9.20000    303.800    460.9000   2.539000   0.011000    7.23000    367.0000   477.8000    3771.000   
3463.796   54.5000    9.20000    309.000    464.3000   2.529000   0.015000    6.97000    354.7000   462.7000    3767.000   
3463.644   56.3000    9.19000    311.300    468.7000   2.527000   0.020000    7.38000    334.0000   457.2000    3767.000   
3463.491   60.3000    9.19000    314.400    469.9000   2.527000   0.021000    8.31000    288.5000   429.4000    3752.000   
3463.339   63.9000    9.18000    314.400    463.7000   2.530000   0.015000    9.49000    293.6000   408.4000    3743.000   
3463.187   65.5000    9.19000    307.400    454.5000   2.536000   0.006000    10.44000   271.5000   403.1000    3742.000   
3463.034   64.5000    9.18000    298.000    450.1000   2.542000   0.002000    10.81000   277.8000   410.4000    3752.000   
3462.882   62.6000    9.19000    294.000    454.1000   2.545000   0.005000    10.55000   303.1000   432.6000    3749.000   
3462.729   60.7000    9.20000    297.400    461.2000   2.544000   0.013000    9.91000    309.4000   443.1000    3753.000   
3462.577   58.1000    9.18000    302.400    464.9000   2.544000   0.017000    9.30000    330.5000   452.5000    3762.000   
3462.424   54.7000    9.19000    305.200    463.8000   2.542000   0.015000    8.83000    336.0000   459.3000    3780.000   
3462.272   51.7000    9.19000    306.500    459.7000   2.536000   0.008000    8.53000    340.6000   464.2000    3762.000   
3462.120   50.7000    9.18000    307.900    457.3000   2.526000   0.003000    8.31000    355.7000   472.9000    3749.000   
3461.967   51.6000    9.20000    311.000    458.0000   2.516000   0.002000    8.12000    353.1000   456.2000    3762.000   
3461.815   52.2000    9.19000    314.100    462.0000   2.509000   0.007000    7.99000    345.8000   450.5000    3754.000   
3461.663   51.6000    9.18000    315.900    468.1000   2.512000   0.017000    7.86000    352.6000   474.7000    3754.000   
3461.510   51.9000    9.20000    315.300    472.3000   2.522000   0.025000    7.69000    354.7000   471.5000    3758.000   
3461.358   55.5000    9.18000    313.000    471.5000   2.535000   0.027000    7.53000    383.1000   493.6000    3761.000   
3461.205   61.6000    9.20000    308.900    465.3000   2.545000   0.023000    7.34000    378.7000   495.7000    3764.000   
3461.053   67.6000    9.18000    300.900    457.4000   2.557000   0.017000    7.34000    370.2000   478.7000    3762.000   
3460.900   72.9000    9.20000    289.700    451.5000   2.571000   0.014000    7.56000    350.0000   463.1000    3777.000   
3460.748   76.0000    9.17000    280.100    449.1000   2.586000   0.012000    8.11000    328.4000   462.1000    3768.000   
3460.596   75.9000    9.19000    274.600    447.6000   2.596000   0.010000    8.63000    324.2000   437.5000    3757.000   
3460.443   73.2000    9.20000    271.600    445.1000   2.602000   0.007000    8.78000    350.0000   476.8000    3762.000   
3460.291   70.8000    9.19000    269.700    442.5000   2.601000   0.002000    8.42000    373.6000   482.2000    3759.000   
3460.139   70.5000    9.18000    272.300    441.6000   2.589000   -0.003000   7.73000    385.4000   496.8000    3752.000   
3459.986   71.2000    9.19000    280.000    443.6000   2.572000   -0.003000   7.25000    377.8000   496.8000    3751.000   
3459.833   72.7000    9.18000    284.800    445.2000   2.565000   0.0         7.32000    358.3000   477.8000    3749.000   
3459.681   74.8000    9.20000    281.000    443.4000   2.575000   0.003000    7.83000    341.0000   450.5000    3752.000   
3459.529   76.5000    9.19000    272.100    441.0000   2.593000   0.005000    8.42000    329.4000   450.5000    3760.000   
3459.376   76.6000    9.19000    265.000    441.0000   2.608000   0.007000    8.67000    344.2000   467.7000    3747.000   
3459.224   77.4000    9.18000    262.400    444.1000   2.616000   0.011000    8.48000    359.3000   473.9000    3757.000   
3459.072   78.5000    9.20000    264.100    448.3000   2.617000   0.014000    8.14000    350.0000   474.7000    3781.000   
3458.919   77.1000    9.18000    269.500    451.3000   2.610000   0.016000    8.05000    343.1000   465.6000    3781.000   
3458.767   72.5000    9.18000    276.000    453.3000   2.600000   0.017000    7.99000    368.7000   473.9000    3762.000   
3458.615   68.0000    9.19000    279.700    454.1000   2.593000   0.017000    7.55000    418.7000   511.4000    3762.000   
3458.462   67.9000    9.18000    280.100    453.0000   2.591000   0.015000    6.59000    446.8000   517.7000    3742.000   
3458.310   70.9000    9.16000    280.400    450.0000   2.587000   0.008000    5.63000    441.6000   513.7999    3757.000   
3458.157   73.8000    9.15000    282.800    448.5000   2.576000   0.004000    5.24000    419.1000   513.7999    3762.000   
3458.005   76.2000    9.16000    286.100    450.7000   2.567000   0.007000    5.65000    379.7000   482.9000    3774.000   
3457.853   79.5000    9.16000    287.500    454.9000   2.568000   0.014000    6.70000    330.8000   456.8000    3725.000   
3457.700   81.5000    9.16000    285.800    457.7000   2.577000   0.020000    8.12000    306.3000   432.2000    3740.000   
3457.548   81.0000    9.16000    282.700    457.3000   2.588000   0.021000    9.63000    273.9000   424.2000    3751.000   
3457.396   78.8000    9.15000    280.700    454.4000   2.592000   0.017000    10.92000   265.2000   405.2000    3746.000   
3457.243   76.5000    9.14000    280.400    449.7000   2.589000   0.009000    11.57000   279.1000   420.0000    3738.000   
3457.090   74.8000    9.15000    282.200    447.3000   2.576000   0.002000    11.38000   306.3000   434.3000    3735.000   
3456.938   73.8000    9.15000    287.700    450.9000   2.559000   0.001000    10.57000   321.8000   469.0000    3714.000   
3456.786   73.3000    9.14000    295.200    455.8000   2.546000   0.005000    9.93000    293.8000   440.0000    3709.000   
3456.633   72.4000    9.15000    299.400    456.6000   2.542000   0.008000    9.99000    304.2000   412.6000    3703.000   
3456.481   70.0000    9.14000    299.800    456.5000   2.541000   0.008000    10.47000   281.0000   426.8000    3708.000   
3456.329   66.8000    9.15000    301.700    459.0000   2.536000   0.008000    10.92000   267.0000   404.2000    3725.000   
3456.176   63.6000    9.15000    307.700    461.6000   2.526000   0.007000    11.20000   272.6000   406.2000    3732.000   
3456.024   60.3000    9.14000    315.100    462.0000   2.512000   0.004000    11.29000   275.0000   415.7000    3731.000   
3455.871   57.2000    9.15000    320.700    462.1000   2.500000   0.004000    11.05000   290.5000   429.4000    3726.000   
3455.719   56.1000    9.14000    323.000    463.1000   2.496000   0.006000    10.29000   331.5000   452.0000    3726.000   
3455.566   57.6000    9.14000    319.800    462.8000   2.504000   0.009000    9.13000    365.6000   485.2000    3726.000   
3455.414   60.1000    9.12000    311.700    461.3000   2.521000   0.012000    8.05000    380.0000   508.4000    3728.000   
3455.262   61.0000    9.09000    303.900    461.3000   2.536000   0.013000    7.51000    369.4000   494.6000    3750.000   
3455.109   60.5000    9.09000    301.500    460.5000   2.541000   0.010000    7.43000    390.4000   484.0000    3742.000   
3454.957   58.7000    9.10000    304.400    458.0000   2.535000   0.005000    7.41000    397.8000   498.9000    3757.000   
3454.805   56.0000    9.09000    308.800    458.2000   2.523000   0.004000    7.11000    401.0000   486.4000    3727.000   
3454.652   52.8000    9.09000    312.300    462.6000   2.515000   0.008000    6.55000    422.9000   495.7000    3693.000   
3454.500   51.4000    9.09000    314.300    467.3000   2.515000   0.015000    6.08000    412.6000   518.7000    3685.000   
3454.347   52.5000    9.08000    316.500    469.3000   2.517000   0.017000    6.07000    387.5000   495.7000    3707.000   
3454.195   55.0000    9.07000    319.600    469.8000   2.513000   0.015000    6.61000    354.7000   470.5000    3707.000   
3454.042   58.0000    9.09000    323.200    469.3000   2.507000   0.014000    7.55000    346.3000   463.5000    3713.000   
3453.890   60.6000    9.07000    322.900    465.1000   2.508000   0.013000    8.44000    329.1000   453.6000    3738.000   
3453.738   61.3000    9.07000    314.100    459.7000   2.522000   0.014000    8.78000    338.9000   452.0000    3729.000   
3453.585   60.6000    9.07000    300.900    458.1000   2.544000   0.015000    8.31000    395.8000   482.1000    3725.000   
3453.433   60.3000    9.06000    292.700    458.0000   2.560000   0.014000    7.19000    435.7000   520.0000    3718.000   
3453.281   61.0000    9.05000    292.800    456.1000   2.561000   0.009000    5.93000    437.8000   545.7999    3710.000   
3453.128   60.4000    9.03000    296.800    452.9000   2.550000   0.001000    5.15000    476.0000   517.7999    3693.000   
3452.976   58.0000    9.03000    299.600    450.9000   2.536000   -0.003000   4.86000    472.6000   541.0000    3697.000   
3452.823   55.6000    9.03000    303.400    452.7000   2.521000   -0.003000   4.92000    438.9000   540.0000    3703.000   
3452.671   54.9000    9.02000    310.500    458.2000   2.508000   0.0         5.37000    403.1000   514.5000    3702.000   
3452.519   55.9000    9.01000    318.300    464.6000   2.499000   0.006000    6.14000    400.0000   472.6000    3702.000   
3452.366   56.9000    9.01000    323.600    468.1000   2.497000   0.011000    6.82000    387.3000   472.6000    3688.000   
3452.214   56.5000    9.03000    324.600    468.2000   2.500000   0.013000    6.85000    410.5000   500.0000    3675.000   
3452.062   57.1000    9.01000    322.200    466.9000   2.507000   0.015000    6.38000    413.8000   512.9000    3686.000   
3451.909   69.4000    9.01000    305.600    455.2000   2.535000   0.007000    5.93000    407.4000   496.8000    3698.000   
3451.756   74.2000    9.02000    296.600    450.5000   2.544000   0.002000    6.35000    380.8000   491.5000    3698.000   
3451.604   75.6000    9.02000    295.100    453.7000   2.542000   0.003000    7.13000    336.8000   466.3000    3697.000   
3451.452   76.6000    9.00000    300.900    460.4000   2.536000   0.010000    8.35000    302.1000   418.7000    3704.000   
3451.299   79.3000    9.01000    305.700    463.9000   2.537000   0.017000    9.82000    264.5000   386.4000    3709.000   
3451.147   80.6000    9.05000    302.600    460.7000   2.548000   0.017000    11.24000   244.7000   389.4000    3703.000   
3450.995   79.7000    9.06000    294.300    454.3000   2.560000   0.011000    12.31000   229.4000   371.8000    3706.000   
