WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       SP           GR         LLD         LLS         RLLD        RLLS        TENS       
M          MV           GAPI       OHMM        OHMM        OHMM        OHMM        LB         
3970.374   49.50000     89.3000    159.9558    209.8940    158.8546    207.9697    4233.000   
3970.221   49.80000     89.8000    171.0015    222.3309    176.6038    229.0867    4245.000   
3970.069   48.90000     94.8000    175.7923    227.5098    200.9093    256.4484    4259.000   
3969.917   48.70000     99.8000    179.4733    231.2065    170.2158    219.7860    4262.000   
3969.764   49.50000     101.5000   174.9847    224.3882    172.5838    224.3882    4255.000   
3969.612   48.60000     100.8000   163.6816    209.4113    178.6488    226.9865    4251.000   
3969.459   47.40000     100.4000   157.3983    200.9093    154.5254    195.8845    4242.000   
3969.307   46.80000     101.5000   152.0547    192.3091    143.5490    181.1340    4257.000   
3969.154   45.90000     103.7000   148.2518    187.0682    139.3157    177.0109    4269.000   
3969.002   44.50000     104.8000   158.8546    199.0674    144.5440    180.7174    4284.000   
3968.850   44.40000     102.9000   170.6083    212.3244    159.9558    200.9093    4277.000   
3968.697   44.10000     100.3000   177.0109    218.7761    207.9697    256.4484    4279.000   
3968.545   42.30000     100.5000   176.1976    216.2719    202.3019    248.8857    4277.000   
3968.393   41.20000     104.4000   166.3412    203.2357    171.7908    207.4913    4244.000   
3968.240   40.00000     118.5000   122.4616    146.8926    111.4294    134.8963    4257.000   
3968.088   39.10000     124.1000   109.9006    131.5225    93.1108     110.9175    4291.000   
3967.936   39.20000     127.3000   109.9006    129.4196    96.6051     113.5011    4335.000   
3967.783   39.10000     129.8000   111.1732    128.8249    109.6478    129.7179    4303.000   
3967.630   39.60000     136.0000   114.2879    131.8256    139.9587    159.2208    4262.000   
3967.478   39.20000     150.3000   118.0321    135.5189    116.9500    131.5225    4245.000   
3967.326   39.10000     167.8000   120.5036    137.7209    109.3956    125.3141    4243.000   
3967.173   38.10000     171.4000   120.7814    137.7209    114.2879    132.1296    4269.000   
3967.021   37.70000     151.1000   118.8502    135.8313    123.3105    140.6047    4271.000   
3966.869   37.70000     120.9000   111.1732    126.7652    140.9289    159.5879    4252.000   
3966.716   36.90000     104.7000   98.1748     111.9438    107.6465    121.6186    4241.000   
3966.564   36.00000     110.7000   82.6038     94.4061     70.3072     80.7235     4247.000   
3966.411   35.60000     125.5000   64.5654     74.3019     49.4311     57.2796     4255.000   
3966.259   34.70000     129.8000   58.3445     68.0769     45.1856     52.9663     4262.000   
3966.106   33.60000     115.7000   65.1628     76.7361     50.3501     59.2925     4274.000   
3965.954   32.60000     91.1000    76.2079     89.5365     76.5596     90.5733     4257.000   
3965.802   32.40000     71.2000    84.7227     99.5405     104.9542    124.1653    4247.000   
3965.649   31.10000     62.9000    88.7156     104.2317    104.7128    121.6186    4252.000   
3965.497   30.50000     62.4000    84.5279     98.8553     87.9023     103.0386    4258.000   
3965.345   30.30000     65.0000    72.6106     84.5279     70.3072     82.4138     4263.000   
3965.192   29.80000     67.2000    60.2560     69.9842     54.8277     63.8263     4264.000   
3965.040   29.00000     68.4000    51.4044     59.2925     45.9198     51.9996     4241.000   
3964.887   28.60000     69.1000    46.6659     53.0884     42.9536     49.4311     4224.000   
3964.735   28.30000     68.8000    46.9894     52.9663     43.4510     48.8652     4233.000   
3964.583   27.10000     67.0000    51.5229     57.6767     46.5586     51.8800     4252.000   
3964.430   26.90000     63.5000    58.6138     65.0130     56.2341     62.6614     4255.000   
3964.278   26.50000     60.1000    65.9174     72.6106     68.7068     76.2079     4243.000   
3964.125   25.40000     59.0000    70.9578     77.9830     78.7046     85.5067     4239.000   
3963.973   24.90000     63.3000    72.7780     79.9834     79.7995     87.2971     4254.000   
3963.820   24.70000     72.2000    71.2853     78.5236     71.7794     78.8860     4274.000   
3963.668   23.20000     77.5000    66.5273     73.6207     65.0130     72.2770     4282.000   
3963.516   21.20000     72.9000    60.2560     66.9884     61.6595     69.0240     4301.000   
3963.363   20.50000     61.4000    53.7032     60.1174     55.0808     61.0942     4291.000   
3963.211   20.10000     51.3000    47.3151     53.0884     48.0839     53.8270     4301.000   
3963.059   18.20000     46.7000    40.7380     46.0257     39.0841     44.7713     4311.000   
3962.906   17.00000     45.4000    35.0752     39.9025     32.7341     37.2392     4371.000   
3962.754   16.60000     44.2000    30.3389     34.7536     29.0402     33.6512     4407.000   
3962.602   15.80000     43.8000    27.6694     31.7687     26.4850     30.4089     4350.000   
3962.449   15.20000     45.6000    27.3527     31.2608     24.4906     27.9898     4272.000   
3962.296   15.50000     49.4000    28.8403     32.7341     25.8821     29.5801     4270.000   
3962.144   15.90000     53.3000    32.6588     36.5595     31.1172     34.7536     4278.000   
3961.992   14.80000     55.9000    38.1066     42.2669     36.5595     41.1150     4284.000   
3961.839   15.20000     58.2000    43.2514     47.6431     45.4988     49.7737     4237.000   
3961.687   15.40000     60.9000    46.6659     51.0505     51.5229     56.3638     4223.000   
3961.535   14.60000     63.3000    48.3059     52.4808     51.8800     56.3638     4250.000   
3961.382   14.40000     64.3000    47.9733     51.7607     48.3059     51.9996     4259.000   
3961.229   14.00000     63.0000    46.2381     49.6592     44.7713     48.0839     4272.000   
3961.077   12.80000     60.5000    44.9780     48.1948     43.4510     46.2381     4236.000   
3960.925   12.20000     58.5000    45.4988     48.6407     43.2514     45.7088     4243.000   
3960.772   12.20000     57.8000    47.2063     50.2343     45.6037     49.0908     4232.000   
3960.620   11.50000     57.5000    50.1187     53.4564     50.6991     54.4503     4250.000   
3960.468   11.30000     56.2000    53.2108     56.6239     53.0884     55.8470     4264.000   
3960.315   11.40000     54.2000    54.0754     57.1479     58.4790     62.6614     4297.000   
3960.163   10.90000     54.6000    51.6416     54.3250     58.4790     61.3762     4296.000   
3960.011   10.70000     58.5000    46.6659     49.0908     49.7737     51.8800     4273.000   
3959.858   10.20000     63.7000    39.5367     41.4000     38.5478     39.9025     4255.000   
3959.706   10.60000     67.5000    31.9890     33.4965     28.3792     30.1301     4256.000   
3959.553   10.40000     69.1000    26.1818     27.4789     22.6464     23.8781     4291.000   
3959.401   9.70000      68.7000    22.8034     24.0991     20.6063     22.0293     4323.000   
3959.249   10.70000     65.8000    22.0293     23.3346     20.7491     21.5774     4308.000   
3959.096   11.70000     61.2000    23.1739     24.6037     21.7771     23.0675     4291.000   
3958.944   11.50000     57.1000    25.7040     27.1019     24.4343     26.1818     4295.000   
3958.792   12.30000     55.0000    28.3792     29.9226     28.5102     30.2691     4286.000   
3958.639   13.70000     54.6000    31.0456     32.5087     33.1894     34.6737     4284.000   
3958.486   13.70000     54.3000    32.6588     34.2768     34.2768     35.6451     4296.000   
3958.334   14.40000     52.6000    32.8852     34.5144     34.9945     35.8922     4294.000   
3958.182   15.60000     50.0000    32.2849     34.1979     32.5087     34.9140     4294.000   
3958.029   16.70000     47.1000    31.8420     34.0408     29.5801     31.8420     4286.000   
3957.877   17.90000     44.3000    31.4051     33.9625     30.3389     32.8852     4281.000   
3957.725   19.90000     41.4000    31.4051     34.0408     31.9890     34.9140     4284.000   
3957.572   22.60000     39.2000    30.4089     32.9610     32.8095     35.3183     4286.000   
3957.420   24.20000     40.1000    27.9898     30.1995     32.5087     35.3997     4308.000   
3957.267   25.40000     46.2000    24.6604     26.6686     24.6037     26.4850     4344.000   
3957.115   27.20000     54.6000    20.9411     22.6986     18.1552     19.1426     4364.000   
3956.962   27.80000     59.1000    17.2982     18.7068     15.2405     17.0216     4394.000   
3956.810   28.60000     56.5000    16.0694     17.4582     14.2561     15.4882     4368.000   
3956.658   30.50000     50.0000    17.7011     19.3642     14.2889     15.5597     4353.000   
3956.505   31.70000     46.0000    21.5278     23.4423     18.4502     20.2302     4302.000   
3956.353   33.30000     49.5000    25.5270     27.7332     26.3633     28.7078     4316.000   
3956.201   36.10000     62.1000    29.4442     31.8420     34.4350     37.3250     4301.000   
3956.048   38.20000     80.4000    32.0627     34.6737     34.3558     37.0681     4257.000   
3955.896   39.20000     97.9000    32.5087     35.3997     33.8844     35.9749     4282.000   
3955.743   41.00000     108.6000   31.7687     34.6737     31.4051     34.4350     4269.000   
3955.591   42.40000     112.1000   30.0608     32.9610     28.8403     32.2107     4245.000   
3955.438   42.40000     115.1000   26.9774     29.8538     30.5492     33.7287     4242.000   
3955.286   43.20000     127.7000   23.5505     26.1818     25.9418     28.6418     4247.000   
3955.134   43.40000     152.7000   20.0447     22.3872     18.3654     20.5589     4247.000   
3954.981   43.20000     177.7000   16.2181     18.2810     14.2889     15.9588     4258.000   
3954.829   41.20000     181.0000   13.6458     15.6675     11.1944     13.2434     4264.000   
3954.677   38.00000     153.2000   14.4877     16.8655     11.3240     13.1522     4279.000   
3954.524   34.90000     108.3000   20.5116     23.9332     13.1220     15.5239     4291.000   
3954.372   31.80000     68.9000    26.3027     30.9030     22.5424     26.6072     4308.000   
3954.219   30.40000     46.5000    30.2691     35.8096     44.4631     51.2861     4301.000   
3954.067   29.60000     36.6000    32.8852     38.9942     40.0867     48.1948     4297.000   
3953.915   28.40000     31.5000    33.4195     39.7192     31.1889     37.7572     4298.000   
3953.762   27.70000     29.3000    29.5121     35.3183     26.3633     31.5500     4321.000   
3953.610   28.90000     30.1000    27.2270     32.2849     25.1768     29.9226     4330.000   
3953.458   30.00000     33.3000    28.3139     33.2660     24.7742     29.3089     4320.000   
3953.305   30.60000     38.3000    32.3594     37.4973     28.6418     33.1131     4300.000   
3953.152   32.40000     45.1000    38.8150     44.5656     36.8129     42.7563     4294.000   
3953.000   34.40000     53.6000    49.7737     56.3638     46.5586     52.4808     4290.000   
3952.848   35.30000     62.3000    65.4636     72.9458     57.6767     65.3131     4275.000   
3952.695   36.30000     71.2000    86.8960     96.8278     79.6159     88.5116     4264.000   
3952.543   38.20000     81.8000    95.0605     106.6596    106.6596    116.1449    4275.000   
3952.391   39.00000     93.2000    92.8967     105.1962    144.8772    162.1810    4301.000   
3952.238   39.50000     102.0000   84.1395     96.3829     86.8960     101.3911    4313.000   
3952.086   40.20000     105.0000   70.4693     82.6038     47.2063     57.8096     4290.000   
3951.933   41.30000     101.5000   52.3600     63.9735     35.8922     44.6684     4283.000   
3951.781   41.30000     92.3000    50.4661     62.9506     37.9315     47.5335     4278.000   
3951.628   41.50000     78.1000    61.9441     77.0903     54.4503     68.8652     4275.000   
3951.476   42.10000     61.9000    85.5067     104.2317    77.0903     96.1612     4283.000   
3951.324   42.60000     47.7000    113.5011    134.5860    104.9542    128.2331    4279.000   
3951.171   43.50000     37.6000    149.2794    171.3957    153.4617    180.7174    4277.000   
3951.019   44.90000     31.5000    191.4256    210.8628    178.2379    200.4472    4277.000   
3950.867   45.50000     28.2000    208.9296    223.8721    232.8092    252.3481    4280.000   
3950.714   45.50000     26.8000    203.2357    213.7962    287.7399    293.0893    4281.000   
3950.562   46.20000     28.7000    187.0682    194.5360    193.1968    193.6422    4274.000   
3950.409   47.10000     35.8000    155.5965    161.4358    126.4736    131.5225    4273.000   
3950.257   47.40000     47.3000    111.1732    118.0321    95.2796     103.5142    4281.000   
3950.104   48.50000     60.0000    84.5279     93.7562     75.3355     85.9014     4298.000   
3949.952   48.90000     71.7000    70.7946     81.0961     65.7658     75.8578     4303.000   
3949.800   50.30000     83.1000    63.2412     74.1310     60.1174     72.1107     4276.000   
3949.647   52.50000     93.6000    59.2925     70.1455     57.5440     68.5488     4257.000   
3949.495   54.30000     101.5000   55.0808     65.6145     57.8096     69.0240     4257.000   
3949.342   55.20000     110.6000   51.1682     60.8135     55.5904     65.9174     4264.000   
3949.190   55.60000     124.2000   48.5288     57.4116     44.5656     53.2108     4264.000   
3949.038   56.60000     139.5000   42.7563     49.8884     40.5509     47.9733     4268.000   
