Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
diamictito      44.00       3137.00   4.9522E+001   2.6504E+000   5.5595E+001   5.1634E+001
diamictito      44.00       3136.85   4.9022E+001   2.6528E+000   5.5644E+001   5.2415E+001
diamictito      44.00       3136.70   4.8629E+001   2.6548E+000   5.5606E+001   5.2500E+001
diamictito      44.00       3136.54   4.7850E+001   2.6496E+000   5.5732E+001   5.2724E+001
diamictito      44.00       3136.39   4.7294E+001   2.6615E+000   5.5660E+001   5.2750E+001
diamictito      44.00       3136.24   4.7710E+001   2.6558E+000   5.5693E+001   5.2526E+001
diamictito      44.00       3136.09   4.8304E+001   2.6496E+000   5.5742E+001   5.2725E+001
diamictito      44.00       3135.93   4.8769E+001   2.6598E+000   5.5747E+001   5.3201E+001
diamictito      44.00       3135.78   4.8745E+001   2.6302E+000   5.5703E+001   5.3703E+001
diamictito      44.00       3135.63   4.8465E+001   2.6279E+000   5.5743E+001   5.4205E+001
diamictito      44.00       3135.48   4.8301E+001   2.6463E+000   5.5792E+001   5.4478E+001
diamictito      44.00       3135.33   4.8699E+001   2.6416E+000   5.5796E+001   5.4957E+001
diamictito      44.00       3135.17   4.8600E+001   2.6291E+000   5.5886E+001   5.5229E+001
diamictito      44.00       3135.02   4.8381E+001   2.6243E+000   5.5939E+001   5.5480E+001
diamictito      44.00       3134.87   4.8777E+001   2.6397E+000   5.5628E+001   5.5500E+001
diamictito      44.00       3134.72   4.8466E+001   2.6493E+000   5.5555E+001   5.5500E+001
diamictito      44.00       3134.56   4.8438E+001   2.6519E+000   5.5552E+001   5.5268E+001
diamictito      44.00       3134.41   4.8994E+001   2.6594E+000   5.5642E+001   5.5018E+001
diamictito      44.00       3134.26   4.9596E+001   2.6796E+000   5.5649E+001   5.5000E+001
diamictito      44.00       3134.11   4.9707E+001   2.6904E+000   5.5878E+001   5.5000E+001
diamictito      44.00       3133.95   4.9641E+001   2.6816E+000   5.6032E+001   5.4765E+001
diamictito      44.00       3133.80   4.9285E+001   2.6697E+000   5.6178E+001   5.4985E+001
diamictito      44.00       3133.65   4.8838E+001   2.6718E+000   5.6049E+001   5.5707E+001
diamictito      44.00       3133.50   4.7465E+001   2.7023E+000   5.5994E+001   5.6697E+001
diamictito      44.00       3133.34   4.6324E+001   2.7002E+000   5.5667E+001   5.6750E+001
diamictito      44.00       3133.19   4.6905E+001   2.6677E+000   5.5464E+001   5.6988E+001
diamictito      44.00       3133.04   4.7582E+001   2.6555E+000   5.5454E+001   5.7000E+001
diamictito      44.00       3132.89   4.7828E+001   2.6483E+000   5.5874E+001   5.7000E+001
diamictito      44.00       3132.73   4.7120E+001   2.6451E+000   5.6128E+001   5.7000E+001
diamictito      44.00       3132.58   4.6728E+001   2.6479E+000   5.6044E+001   5.7000E+001
diamictito      44.00       3132.43   4.7510E+001   2.6461E+000   5.5993E+001   5.7483E+001
diamictito      44.00       3132.28   4.8624E+001   2.6363E+000   5.5992E+001   5.7500E+001
diamictito      44.00       3132.12   4.8953E+001   2.6399E+000   5.5897E+001   5.7500E+001
diamictito      44.00       3131.97   4.8671E+001   2.6702E+000   5.5799E+001   5.7743E+001
diamictito      44.00       3131.82   4.9246E+001   2.6895E+000   5.5653E+001   5.7750E+001
diamictito      44.00       3131.67   4.9189E+001   2.6929E+000   5.5554E+001   5.8238E+001
diamictito      44.00       3131.52   4.8232E+001   2.6538E+000   5.5168E+001   5.8740E+001
diamictito      44.00       3131.36   4.7992E+001   2.6432E+000   5.5016E+001   5.9242E+001
diamictito      44.00       3131.21   4.8800E+001   2.6420E+000   5.5543E+001   5.9496E+001
diamictito      44.00       3131.06   5.0959E+001   2.6578E+000   5.6566E+001   5.9747E+001
diamictito      44.00       3130.91   5.3587E+001   2.6778E+000   5.8517E+001   5.9750E+001
diamictito      44.00       3130.75   5.5393E+001   2.6840E+000   5.9940E+001   5.9750E+001
diamictito      44.00       3130.60   5.8616E+001   2.6750E+000   6.0924E+001   5.9999E+001
diamictito      44.00       3130.45   6.2449E+001   2.6780E+000   6.1368E+001   6.0250E+001
diamictito      44.00       3130.30   6.5075E+001   2.6820E+000   6.1515E+001   6.0250E+001
diamictito      44.00       3130.14   6.6355E+001   2.6670E+000   6.1219E+001   6.1002E+001
diamictito      44.00       3129.99   6.8011E+001   2.6680E+000   6.0342E+001   6.1500E+001
diamictito      44.00       3129.84   6.9795E+001   2.6633E+000   6.0289E+001   6.1495E+001
diamictito      44.00       3129.69   6.9483E+001   2.6948E+000   5.9852E+001   6.0997E+001
diamictito      44.00       3129.53   6.7987E+001   2.6738E+000   5.9764E+001   6.0739E+001
diamictito      44.00       3129.38   6.7078E+001   2.6566E+000   6.0334E+001   5.9996E+001
diamictito      44.00       3129.23   6.5791E+001   2.6322E+000   5.9845E+001   5.9741E+001
diamictito      44.00       3129.08   6.3839E+001   2.6419E+000   5.9400E+001   5.9245E+001
diamictito      44.00       3128.92   6.2041E+001   2.6821E+000   5.8766E+001   5.8994E+001
diamictito      44.00       3128.77   6.0534E+001   2.6849E+000   5.8282E+001   5.8737E+001
diamictito      44.00       3128.62   5.8715E+001   2.6819E+000   5.7996E+001   5.8243E+001
diamictito      44.00       3128.47   5.6478E+001   2.6780E+000   5.7983E+001   5.7992E+001
diamictito      44.00       3128.31   5.4829E+001   2.6760E+000   5.7584E+001   5.7732E+001
diamictito      44.00       3128.16   5.3288E+001   2.6484E+000   5.7015E+001   5.7222E+001
diamictito      44.00       3128.01   5.0637E+001   2.6588E+000   5.6905E+001   5.6480E+001
diamictito      44.00       3127.86   4.7567E+001   2.6523E+000   5.6536E+001   5.5967E+001
diamictito      44.00       3127.71   4.4882E+001   2.6137E+000   5.6721E+001   5.5206E+001
diamictito      44.00       3127.55   4.4162E+001   2.6071E+000   5.7700E+001   5.4214E+001
diamictito      44.00       3127.40   4.4091E+001   2.5902E+000   5.7659E+001   5.3474E+001
diamictito      44.00       3127.25   4.4140E+001   2.5942E+000   5.7786E+001   5.2986E+001
diamictito      44.00       3127.10   4.5114E+001   2.6122E+000   5.8362E+001   5.2736E+001
diamictito      44.00       3126.94   4.7353E+001   2.5822E+000   5.7950E+001   5.2529E+001
diamictito      44.00       3126.79   4.9248E+001   2.5891E+000   5.8008E+001   5.3031E+001
diamictito      44.00       3126.64   5.0171E+001   2.6354E+000   5.8170E+001   5.3547E+001
diamictito      44.00       3126.49   5.0306E+001   2.6415E+000   5.7865E+001   5.4233E+001
diamictito      44.00       3126.33   5.0226E+001   2.6473E+000   5.8111E+001   5.3965E+001
diamictito      44.00       3126.18   5.0013E+001   2.6225E+000   5.8317E+001   5.3465E+001
diamictito      44.00       3126.03   4.8971E+001   2.6032E+000   5.8016E+001   5.2963E+001
diamictito      44.00       3125.88   4.8202E+001   2.6208E+000   5.7642E+001   5.2442E+001
diamictito      44.00       3125.72   4.8999E+001   2.6548E+000   5.7519E+001   5.1730E+001
diamictito      44.00       3125.57   4.9388E+001   2.6620E+000   5.7658E+001   5.1500E+001
diamictito      44.00       3125.42   4.9112E+001   2.6368E+000   5.7727E+001   5.1479E+001
diamictito      44.00       3125.27   4.9026E+001   2.6009E+000   5.7974E+001   5.1228E+001
diamictito      44.00       3125.11   4.7817E+001   2.5838E+000   5.7656E+001   5.0978E+001
diamictito      44.00       3124.96   4.4082E+001   2.6349E+000   5.6599E+001   5.0773E+001
diamictito      44.00       3124.81   3.9190E+001   2.6539E+000   5.5756E+001   5.0976E+001
diamictito      44.00       3124.66   3.5389E+001   2.6527E+000   5.4945E+001   5.0700E+001
arenito         49.00       3124.50   3.5502E+001   2.6512E+000   5.5293E+001   5.0225E+001
arenito         49.00       3124.35   3.6848E+001   2.6610E+000   5.6061E+001   4.9974E+001
arenito         49.00       3124.20   3.4168E+001   2.6538E+000   5.6058E+001   4.9723E+001
arenito         49.00       3124.05   3.1125E+001   2.6691E+000   5.4500E+001   4.9392E+001
arenito         49.00       3123.90   2.8417E+001   2.6686E+000   5.3911E+001   4.8416E+001
arenito         49.00       3123.74   2.6406E+001   2.6565E+000   5.4130E+001   4.7693E+001
arenito         49.00       3123.59   2.5088E+001   2.6531E+000   5.4504E+001   4.7163E+001
arenito         49.00       3123.44   2.3478E+001   2.6548E+000   5.4744E+001   4.6500E+001
arenito         49.00       3123.29   2.2199E+001   2.6617E+000   5.4916E+001   4.6561E+001
arenito         49.00       3123.13   2.0930E+001   2.6671E+000   5.4928E+001   4.7031E+001
arenito         49.00       3122.98   1.9768E+001   2.6691E+000   5.5014E+001   4.7218E+001
arenito         49.00       3122.83   1.8904E+001   2.6799E+000   5.4982E+001   4.7000E+001
arenito         49.00       3122.68   1.8403E+001   2.6975E+000   5.4724E+001   4.6967E+001
arenito         49.00       3122.52   1.8693E+001   2.6861E+000   5.4395E+001   4.6683E+001
arenito         49.00       3122.37   2.0186E+001   2.6712E+000   5.4183E+001   4.6250E+001
arenito         49.00       3122.22   2.3599E+001   2.6532E+000   5.4211E+001   4.6285E+001
arenito         49.00       3122.07   2.7703E+001   2.6491E+000   5.4517E+001   4.6535E+001
arenito         49.00       3121.91   3.2065E+001   2.6583E+000   5.5462E+001   4.6786E+001
arenito         49.00       3121.76   3.5731E+001   2.6661E+000   5.6213E+001   4.7074E+001
diamictito      44.00       3121.61   3.7941E+001   2.6314E+000   5.6958E+001   4.7576E+001
diamictito      44.00       3121.46   3.9594E+001   2.6280E+000   5.7127E+001   4.8076E+001
diamictito      44.00       3121.30   3.9722E+001   2.6285E+000   5.6890E+001   4.8539E+001
diamictito      44.00       3121.15   4.0406E+001   2.6315E+000   5.6725E+001   4.8790E+001
diamictito      44.00       3121.00   4.0343E+001   2.6345E+000   5.6647E+001   4.9040E+001
diamictito      44.00       3120.85   4.0478E+001   2.6359E+000   5.6204E+001   4.9250E+001
diamictito      44.00       3120.69   4.1142E+001   2.6282E+000   5.6049E+001   4.9208E+001
diamictito      44.00       3120.54   4.1043E+001   2.6205E+000   5.6098E+001   4.9000E+001
diamictito      44.00       3120.39   4.1437E+001   2.6304E+000   5.6188E+001   4.9043E+001
diamictito      44.00       3120.24   4.3292E+001   2.6399E+000   5.6457E+001   4.9250E+001
diamictito      44.00       3120.09   4.6383E+001   2.6325E+000   5.6613E+001   4.9294E+001
diamictito      44.00       3119.93   4.9051E+001   2.6454E+000   5.6818E+001   4.9589E+001
diamictito      44.00       3119.78   5.0836E+001   2.6535E+000   5.7045E+001   5.0091E+001
diamictito      44.00       3119.63   5.0294E+001   2.6633E+000   5.7192E+001   5.0407E+001
diamictito      44.00       3119.48   4.6837E+001   2.6769E+000   5.7220E+001   5.0000E+001
diamictito      44.00       3119.32   4.1273E+001   2.6659E+000   5.6730E+001   4.9905E+001
diamictito      44.00       3119.17   3.7367E+001   2.6385E+000   5.6220E+001   4.9355E+001
diamictito      44.00       3119.02   3.6697E+001   2.6367E+000   5.5690E+001   4.8652E+001
diamictito      44.00       3118.87   3.7761E+001   2.6633E+000   5.5492E+001   4.8250E+001
diamictito      44.00       3118.71   3.9460E+001   2.6922E+000   5.5679E+001   4.8300E+001
diamictito      44.00       3118.56   4.0855E+001   2.6851E+000   5.5876E+001   4.8449E+001
diamictito      44.00       3118.41   4.1423E+001   2.6638E+000   5.6247E+001   4.8199E+001
diamictito      44.00       3118.26   4.1417E+001   2.6362E+000   5.6572E+001   4.7948E+001
diamictito      44.00       3118.10   4.0530E+001   2.6250E+000   5.6962E+001   4.7697E+001
diamictito      44.00       3117.95   3.8532E+001   2.6328E+000   5.7126E+001   4.7500E+001
diamictito      44.00       3117.80   3.6399E+001   2.6229E+000   5.7154E+001   4.7392E+001
diamictito      44.00       3117.65   3.4246E+001   2.6293E+000   5.7127E+001   4.6945E+001
arenito         49.00       3117.49   3.1356E+001   2.6279E+000   5.7110E+001   4.6694E+001
arenito         49.00       3117.34   2.8623E+001   2.6281E+000   5.6898E+001   4.6444E+001
arenito         49.00       3117.19   2.6988E+001   2.6196E+000   5.6700E+001   4.6136E+001
arenito         49.00       3117.04   2.5988E+001   2.6271E+000   5.6240E+001   4.5693E+001
arenito         49.00       3116.88   2.5180E+001   2.6335E+000   5.6089E+001   4.5500E+001
arenito         49.00       3116.73   2.4498E+001   2.6315E+000   5.6055E+001   4.5500E+001
diamictito      44.00       3116.58   2.4637E+001   2.6245E+000   5.6059E+001   4.5560E+001
diamictito      44.00       3116.43   2.7335E+001   2.6094E+000   5.6538E+001   4.5991E+001
diamictito      44.00       3116.28   3.2392E+001   2.6170E+000   5.6955E+001   4.6932E+001
diamictito      44.00       3116.12   3.7908E+001   2.6143E+000   5.7274E+001   4.7807E+001
diamictito      44.00       3115.97   4.1671E+001   2.6072E+000   5.7470E+001   4.8937E+001
diamictito      44.00       3115.82   4.3303E+001   2.6110E+000   5.7373E+001   4.9625E+001
diamictito      44.00       3115.67   4.4962E+001   2.6120E+000   5.6845E+001   5.0000E+001
diamictito      44.00       3115.51   4.7402E+001   2.6150E+000   5.6443E+001   5.0064E+001
diamictito      44.00       3115.36   4.8982E+001   2.6238E+000   5.6309E+001   5.0379E+001
diamictito      44.00       3115.21   4.8959E+001   2.6469E+000   5.6262E+001   5.1011E+001
diamictito      44.00       3115.06   4.8856E+001   2.6399E+000   5.6424E+001   5.1882E+001
diamictito      44.00       3114.90   4.9488E+001   2.6359E+000   5.6781E+001   5.2317E+001
diamictito      44.00       3114.75   5.0613E+001   2.6290E+000   5.7080E+001   5.2567E+001
diamictito      44.00       3114.60   5.1599E+001   2.6253E+000   5.7169E+001   5.2954E+001
diamictito      44.00       3114.45   5.1953E+001   2.6488E+000   5.7312E+001   5.3638E+001
diamictito      44.00       3114.29   5.1590E+001   2.6502E+000   5.7190E+001   5.4069E+001
diamictito      44.00       3114.14   5.0854E+001   2.6231E+000   5.6776E+001   5.4320E+001
diamictito      44.00       3113.99   4.9852E+001   2.6105E+000   5.6543E+001   5.4571E+001
diamictito      44.00       3113.84   4.9446E+001   2.6037E+000   5.6440E+001   5.4679E+001
diamictito      44.00       3113.68   4.8747E+001   2.6070E+000   5.6216E+001   5.4500E+001
diamictito      44.00       3113.53   4.8387E+001   2.6173E+000   5.6600E+001   5.4500E+001
diamictito      44.00       3113.38   4.9318E+001   2.6230E+000   5.6989E+001   5.4573E+001
diamictito      44.00       3113.23   5.0934E+001   2.6359E+000   5.7694E+001   5.4897E+001
diamictito      44.00       3113.07   5.2020E+001   2.6398E+000   5.8347E+001   5.5474E+001
diamictito      44.00       3112.92   5.2403E+001   2.6422E+000   5.8886E+001   5.6376E+001
diamictito      44.00       3112.77   5.2741E+001   2.6404E+000   5.8963E+001   5.7477E+001
diamictito      44.00       3112.62   5.3091E+001   2.6420E+000   5.8707E+001   5.8153E+001
diamictito      44.00       3112.47   5.2981E+001   2.6361E+000   5.8406E+001   5.8500E+001
diamictito      44.00       3112.31   5.2897E+001   2.6496E+000   5.8338E+001   5.8578E+001
diamictito      44.00       3112.16   5.2579E+001   2.6609E+000   5.8338E+001   5.8672E+001
diamictito      44.00       3112.01   5.2951E+001   2.6575E+000   5.8353E+001   5.8500E+001
diamictito      44.00       3111.86   5.3669E+001   2.6631E+000   5.8403E+001   5.8580E+001
diamictito      44.00       3111.70   5.4891E+001   2.6600E+000   5.8420E+001   5.8830E+001
diamictito      44.00       3111.55   5.6125E+001   2.6591E+000   5.8307E+001   5.8919E+001
diamictito      44.00       3111.40   5.6388E+001   2.6550E+000   5.8142E+001   5.8586E+001
diamictito      44.00       3111.25   5.4896E+001   2.6570E+000   5.8142E+001   5.8168E+001
diamictito      44.00       3111.09   5.2064E+001   2.6553E+000   5.7948E+001   5.7917E+001
diamictito      44.00       3110.94   4.9206E+001   2.6610E+000   5.7425E+001   5.7666E+001
diamictito      44.00       3110.79   4.7258E+001   2.6694E+000   5.7016E+001   5.7415E+001
diamictito      44.00       3110.64   4.6666E+001   2.6738E+000   5.6708E+001   5.7165E+001
diamictito      44.00       3110.48   4.7121E+001   2.6587E+000   5.6844E+001   5.7000E+001
diamictito      44.00       3110.33   4.7898E+001   2.6538E+000   5.7249E+001   5.7086E+001
