Rock Code Depth1(m) RHOB GR SP DT
FOLHELHO 57.0 2440.5336 2.5981 65.6976 92.0 64.5505
FOLHELHO 57.0 2440.686 2.6009 65.138 92.0225 64.6038
FOLHELHO 57.0 2440.8384 2.6206 64.9735 92.32 64.7019
FOLHELHO 57.0 2440.9908 2.6268 64.6872 93.0485 64.7905
FOLHELHO 57.0 2441.1432 2.6342 64.5819 93.5 64.7709
FOLHELHO 57.0 2441.2956 2.6352 64.8138 93.5252 64.5506
FOLHELHO 57.0 2441.448 2.628 64.4769 93.6977 64.1397
FOLHELHO 57.0 2441.6004 2.6262 64.4284 93.1692 64.0294
FOLHELHO 57.0 2441.7528 2.6111 63.9296 92.4186 64.188
FOLHELHO 57.0 2441.9052 2.6117 63.1614 91.75 64.0682
FOLHELHO 57.0 2442.0576 2.6085 63.5229 91.8078 64.1833
FOLHELHO 57.0 2442.21 2.6032 64.2699 92.25 64.4285
FOLHELHO 57.0 2442.3624 2.5907 64.5095 92.2799 64.6556
FOLHELHO 57.0 2442.5148 2.5958 65.4768 92.5616 64.7236
FOLHELHO 57.0 2442.6672 2.594 66.7254 93.0 64.5888
FOLHELHO 57.0 2442.8196 2.5945 66.7921 93.0318 64.5585
FOLHELHO 57.0 2442.972 2.5989 67.2402 93.3154 64.663
FOLHELHO 57.0 2443.1244 2.6038 67.2353 93.75 64.8036
FOLHELHO 57.0 2443.2768 2.5961 67.7156 93.7163 64.8883
FOLHELHO 57.0 2443.4292 2.5973 68.289 93.4654 64.8748
FOLHELHO 57.0 2443.5816 2.5993 68.2137 93.2855 64.7905
FOLHELHO 57.0 2443.734 2.601 68.1494 93.5 64.7905
FOLHELHO 57.0 2443.8864 2.6017 68.0292 93.5365 64.7905
FOLHELHO 57.0 2444.0388 2.6087 67.2354 93.75 64.7978
FOLHELHO 57.0 2444.1912 2.628 66.7711 93.75 64.8767
FOLHELHO 57.0 2444.3436 2.6503 67.0826 93.75 65.0913
FOLHELHO 57.0 2444.496 2.6547 67.4352 93.8285 65.1173
FOLHELHO 57.0 2444.6484 2.6666 67.6128 94.3704 65.0271
FOLHELHO 57.0 2444.8008 2.6512 67.5131 95.0409 65.018
FOLHELHO 57.0 2444.9532 2.637 67.4113 95.25 65.1655
FOLHELHO 57.0 2445.1056 2.6365 67.9126 95.25 65.0427
FOLHELHO 57.0 2445.258 2.634 68.2116 95.1644 64.8561
FOLHELHO 57.0 2445.4104 2.6295 68.1752 94.621 64.9708
FOLHELHO 57.0 2445.5628 2.6066 68.4046 93.9561 65.1241
FOLHELHO 57.0 2445.7152 2.6014 68.8722 93.75 65.1013
FOLHELHO 57.0 2445.8676 2.6112 68.749 93.7949 65.1728
FOLHELHO 57.0 2446.02 2.6275 68.749 94.0 65.1327
FOLHELHO 57.0 2446.1724 2.6325 68.805 94.0934 65.1144
FOLHELHO 57.0 2446.3248 2.6245 69.1484 94.5474 65.0071
FOLHELHO 57.0 2446.4772 2.6184 69.5592 94.7977 64.8696
FOLHELHO 57.0 2446.6296 2.6175 69.4112 95.0 64.8095
FOLHELHO 57.0 2446.782 2.6048 69.0045 95.0 64.8979
FOLHELHO 57.0 2446.9344 2.5988 68.9577 95.0 64.9856
FOLHELHO 57.0 2447.0868 2.6128 69.6649 95.0 65.2112
FOLHELHO 57.0 2447.2392 2.6269 70.4764 94.9488 65.4884
FOLHELHO 57.0 2447.3916 2.6388 71.3038 94.75 66.1807
FOLHELHO 57.0 2447.544 2.6428 72.3066 94.75 66.4935
FOLHELHO 57.0 2447.6964 2.646 72.7214 94.75 66.6376
FOLHELHO 57.0 2447.8488 2.6462 72.5919 94.75 66.5781
FOLHELHO 57.0 2448.0012 2.6498 71.9267 94.6958 66.4908
FOLHELHO 57.0 2448.1536 2.658 71.0406 94.6102 66.4202
FOLHELHO 57.0 2448.306 2.6532 70.1133 95.1675 66.2949
FOLHELHO 57.0 2448.4584 2.6585 68.9724 95.9183 66.2899
FOLHELHO 57.0 2448.6108 2.6459 68.21 96.5 66.3813
FOLHELHO 57.0 2448.7632 2.6248 67.2611 96.6158 66.3059
FOLHELHO 57.0 2448.9156 2.5984 66.8355 97.0 66.2829
FOLHELHO 57.0 2449.068 2.5921 67.0738 96.7644 66.1851
FOLHELHO 57.0 2449.2204 2.5978 67.7796 95.7608 66.1454
FOLHELHO 57.0 2449.3728 2.5959 69.0573 95.121 66.2925
FOLHELHO 57.0 2449.5252 2.6013 70.4787 95.5 66.4036
FOLHELHO 57.0 2449.6776 2.6029 72.2852 95.6234 66.4036
FOLHELHO 57.0 2449.83 2.6172 73.7139 96.0624 66.4158
FOLHELHO 57.0 2449.9824 2.6268 74.464 96.3127 66.4525
FOLHELHO 57.0 2450.1348 2.6401 74.482 96.5636 66.4401
FOLHELHO 57.0 2450.2872 2.6542 74.2736 96.75 66.3532
FOLHELHO 57.0 2450.4396 2.6554 73.9955 96.75 66.1826
FOLHELHO 57.0 2450.592 2.6571 74.0151 96.6846 66.008
FOLHELHO 57.0 2450.7444 2.6339 74.1699 96.5 65.7452
FOLHELHO 57.0 2450.8968 2.6259 74.405 96.433 65.8563
FOLHELHO 57.0 2451.0492 2.6179 74.0329 96.25 65.9374
FOLHELHO 57.0 2451.2016 2.6414 73.055 96.3182 65.8793
FOLHELHO 57.0 2451.354 2.6643 72.3466 96.5689 66.0091
FOLHELHO 57.0 2451.5064 2.6697 72.6994 96.8192 66.3923
FOLHELHO 57.0 2451.6588 2.6585 73.873 97.0701 66.7321
FOLHELHO 57.0 2451.8112 2.6534 74.5202 97.25 66.8219
FOLHELHO 57.0 2451.9636 2.6524 74.2623 97.3934 67.0808
FOLHELHO 57.0 2452.116 2.6367 73.6639 98.11 66.7865
FOLHELHO 57.0 2452.2684 2.6243 73.8581 99.1458 66.5889
FOLHELHO 57.0 2452.4208 2.6271 74.2028 99.6471 67.3843
FOLHELHO 57.0 2452.5732 2.6396 74.7638 100.0 68.6457
FOLHELHO 57.0 2452.7256 2.6194 75.6809 99.7009 70.0297
FOLHELHO 57.0 2452.878 2.5967 76.4688 99.0 70.8076
FOLHELHO 57.0 2453.0304 2.6058 76.4231 99.0763 70.6158
FOLHELHO 57.0 2453.1828 2.6305 76.3649 99.3267 70.472
FOLHELHO 57.0 2453.3352 2.6338 76.4223 99.5776 70.6075
FOLHELHO 57.0 2453.4876 2.6309 76.0376 99.8282 70.6993
FOLHELHO 57.0 2453.64 2.6378 75.3018 100.0786 70.8855
FOLHELHO 57.0 2453.7924 2.644 75.0448 100.25 70.7121
FOLHELHO 57.0 2453.9448 2.6466 75.0928 100.25 70.412
FOLHELHO 57.0 2454.0972 2.6575 75.4359 100.25 70.2075
FOLHELHO 57.0 2454.2496 2.6609 76.0417 100.1687 69.4108
FOLHELHO 57.0 2454.402 2.6351 75.9728 100.0 68.4432
FOLHELHO 57.0 2454.5544 2.6134 75.0221 99.8343 67.8385
FOLHELHO 57.0 2454.7068 2.6093 74.3202 99.3336 67.2512
FOLHELHO 57.0 2454.8592 2.616 74.5958 99.0 66.844
FOLHELHO 57.0 2455.0116 2.6157 74.1353 98.9153 66.8254
FOLHELHO 57.0 2455.164 2.6136 72.3849 98.5798 66.4328
FOLHELHO 57.0 2455.3164 2.61 70.5754 98.25 66.0599
FOLHELHO 57.0 2455.4688 2.6035 68.5495 98.25 65.6758
FOLHELHO 57.0 2455.6212 2.5898 66.6991 98.511 64.8095
FOLHELHO 57.0 2455.7736 2.58 65.0783 99.3516 64.0321
FOLHELHO 57.0 2455.926 2.5846 64.119 100.0 63.7325
FOLHELHO 57.0 2456.0784 2.5901 63.8773 100.0894 63.764
FOLHELHO 57.0 2456.2308 2.5893 63.8504 100.4295 64.1326
FOLHELHO 57.0 2456.3832 2.5999 63.8839 100.6593 65.9606
FOLHELHO 57.0 2456.5356 2.6043 64.4103 100.3175 68.4451
FOLHELHO 57.0 2456.688 2.6012 65.6261 100.0 69.638
FOLHELHO 57.0 2456.8404 2.6036 66.3812 100.0926 70.6111
FOLHELHO 57.0 2456.9928 2.6145 65.7146 100.3435 70.8949
FOLHELHO 57.0 2457.1452 2.6162 65.4334 100.594 70.6743
FOLHELHO 57.0 2457.2976 2.6139 65.9576 100.8444 69.7776
FOLHELHO 57.0 2457.45 2.6116 65.5078 101.0953 67.9811
FOLHELHO 57.0 2457.6024 2.6287 64.0516 101.25 66.6299
FOLHELHO 57.0 2457.7548 2.6697 63.0123 101.25 66.6036
FOLHELHO 57.0 2458.3644 2.6269 69.9287 100.1509 69.1454
FOLHELHO 57.0 2458.5168 2.6096 70.5778 100.0 67.9776
FOLHELHO 57.0 2458.6692 2.5976 69.8853 100.0 67.2144
FOLHELHO 57.0 2458.974 2.5887 69.3376 99.6481 67.1478
FOLHELHO 57.0 2459.1264 2.5989 69.587 99.3975 67.2547
FOLHELHO 57.0 2459.2788 2.6044 69.2518 99.4558 67.3238
FOLHELHO 57.0 2460.498 2.6278 68.4194 98.3584 66.032
FOLHELHO 57.0 2460.6504 2.6411 68.7394 98.718 65.7594
FOLHELHO 57.0 2461.8696 2.6347 67.3381 100.8859 64.3623
FOLHELHO 57.0 2462.022 2.6325 67.4509 100.865 63.326
FOLHELHO 57.0 2462.1744 2.6306 67.9825 101.231 62.3686
FOLHELHO 57.0 2462.3268 2.6323 68.1896 101.616 62.1438
FOLHELHO 57.0 2462.4792 2.6261 68.1144 101.75 63.0713
FOLHELHO 57.0 2462.6316 2.6231 67.8273 101.8678 64.2617
FOLHELHO 57.0 2462.784 2.6177 67.2661 102.1183 64.6155
FOLHELHO 57.0 2462.9364 2.6078 66.5586 102.25 64.5302
FOLHELHO 57.0 2463.0888 2.6082 65.9105 102.25 64.257
FOLHELHO 57.0 2463.2412 2.616 65.9643 102.4903 63.9671
FOLHELHO 57.0 2463.3936 2.6083 66.0948 102.6293 63.7168
FOLHELHO 57.0 2463.546 2.6019 65.3543 102.3785 63.785
FOLHELHO 57.0 2463.6984 2.6001 64.5197 102.0051 63.9106
FOLHELHO 57.0 2463.8508 2.5906 64.3258 101.1353 63.8145
FOLHELHO 57.0 2464.0032 2.5929 64.4019 99.7594 63.6427
FOLHELHO 57.0 2464.1556 2.6047 64.2717 98.8759 63.4714
FOLHELHO 57.0 2464.308 2.619 63.8773 98.5 63.1774
FOLHELHO 57.0 2464.4604 2.6295 63.2386 98.3747 62.9568
FOLHELHO 57.0 2464.6128 2.635 62.1112 97.9976 62.614
FOLHELHO 57.0 2464.7652 2.632 61.6668 97.75 62.3444
FOLHELHO 57.0 2464.9176 2.6228 61.3605 97.75 62.1749
FOLHELHO 57.0 2465.07 2.6079 60.7988 98.0062 62.1508
FOLHELHO 57.0 2465.2224 2.5999 60.4635 98.121 62.2013
FOLHELHO 57.0 2465.3748 2.596 59.7724 97.8705 62.198
FOLHELHO 57.0 2465.5272 2.5991 59.2304 97.49 62.1
FOLHELHO 57.0 2465.6796 2.6057 59.662 97.1191 62.0787
FOLHELHO 57.0 2465.832 2.6048 60.2518 96.8686 62.1533
FOLHELHO 57.0 2465.9844 2.5936 60.3505 96.6181 62.2771
FOLHELHO 57.0 2466.1368 2.5971 59.6428 96.5 62.3464
FOLHELHO 57.0 2466.2892 2.6172 58.9207 96.6332 62.2943
FOLHELHO 57.0 2466.4416 2.6254 58.9812 96.75 62.3009
FOLHELHO 57.0 2466.594 2.6251 59.1555 96.6153 62.3727
FOLHELHO 57.0 2466.7464 2.6303 59.2774 96.2289 62.4218
FOLHELHO 57.0 2466.8988 2.6492 59.6657 96.136 62.3909
FOLHELHO 57.0 2467.0512 2.6669 60.8055 96.7962 62.3464
FOLHELHO 57.0 2467.2036 2.6655 62.79 97.7998 62.4001
FOLHELHO 57.0 2467.356 2.6593 64.6291 98.6637 62.6868
FOLHELHO 57.0 2467.5084 2.6641 66.0898 99.4153 63.1006
FOLHELHO 57.0 2467.6608 2.6701 67.7278 100.0286 63.5203
FOLHELHO 57.0 2467.8132 2.6637 69.7853 100.1098 64.1538
FOLHELHO 57.0 2467.9656 2.6496 71.5317 99.8593 64.7723
FOLHELHO 57.0 2468.118 2.634 72.4181 99.75 65.1517
FOLHELHO 57.0 2468.2704 2.6287 72.476 99.8921 65.446
FOLHELHO 57.0 2468.4228 2.6346 72.0047 99.8575 65.4333
FOLHELHO 57.0 2468.5752 2.6409 70.9748 99.6069 65.0764
FOLHELHO 57.0 2468.7276 2.643 70.3979 99.5 64.8601
FOLHELHO 57.0 2468.88 2.6332 69.4454 99.2112 64.8676
FOLHELHO 57.0 2469.0324 2.626 68.749 98.4201 64.9733
FOLHELHO 57.0 2469.1848 2.6225 67.5682 97.5624 65.1205
FOLHELHO 57.0 2469.3372 2.6182 65.3173 96.6629 65.1242
FOLHELHO 57.0 2469.4896 2.6082 62.4294 95.8084 64.7384
FOLHELHO 57.0 2469.642 2.6014 59.2436 94.7612 63.8905
FOLHELHO 57.0 2469.7944 2.5962 56.3964 93.5067 62.8603
FOLHELHO 57.0 2469.9468 2.5852 53.7688 92.5528 62.415
FOLHELHO 57.0 2470.0992 2.577 51.7228 91.9507 62.7464
FOLHELHO 57.0 2470.2516 2.5732 51.3317 91.2984 63.7766
FOLHELHO 57.0 2470.404 2.575 53.0493 91.0 64.8035
FOLHELHO 57.0 2470.5564 2.5922 55.6943 91.4546 65.3401
FOLHELHO 57.0 2470.7088 2.6191 57.9909 92.3597 65.3258
FOLHELHO 57.0 2470.8612 2.6417 59.4243 93.0567 65.2305
FOLHELHO 57.0 2471.0136 2.6379 59.9222 93.5575 65.5911
FOLHELHO 57.0 2471.166 2.6347 59.9799 93.9043 66.0886
FOLHELHO 57.0 2471.3184 2.6364 60.2591 93.8448 65.7411
FOLHELHO 57.0 2471.4708 2.6341 60.1497 92.972 64.2394
FOLHELHO 57.0 2471.6232 2.6136 58.2941 91.4066 62.6338
FOLHELHO 57.0 2471.7756 2.5938 55.4449 90.1216 61.1804
FOLHELHO 57.0 2471.928 2.5833 53.364 89.434 60.3574
FOLHELHO 57.0 2472.0804 2.5851 52.5473 89.0916 60.6601
FOLHELHO 57.0 2472.2328 2.5886 52.7436 89.159 60.9288
FOLHELHO 57.0 2472.3852 2.5871 53.5577 89.5698 61.0226
FOLHELHO 57.0 2472.5376 2.5809 54.4855 89.9103 61.0754
FOLHELHO 57.0 2472.69 2.5671 55.0977 90.3217 61.2012
FOLHELHO 57.0 2472.8424 2.5655 55.2096 91.1471 61.8403
FOLHELHO 57.0 2472.9948 2.5745 55.4262 92.1486 63.1336
FOLHELHO 57.0 2473.1472 2.5806 56.9241 92.8255 64.1754
FOLHELHO 57.0 2473.2996 2.5918 58.883 93.0 64.5443
FOLHELHO 57.0 2473.452 2.6075 59.7275 92.6709 64.048
FOLHELHO 57.0 2473.6044 2.6018 58.4951 92.0053 63.248
FOLHELHO 57.0 2473.7568 2.5881 56.0198 90.9223 62.7229
FOLHELHO 57.0 2473.9092 2.59 53.5614 89.6678 62.2003
FOLHELHO 57.0 2474.0616 2.5837 50.8346 88.5828 61.8085
FOLHELHO 57.0 2474.214 2.5783 48.4061 87.9152 61.2853
FOLHELHO 57.0 2474.3664 2.5995 46.9312 88.0866 60.2197
FOLHELHO 57.0 2474.5188 2.6154 46.9179 89.262 59.0129
FOLHELHO 57.0 2474.6712 2.6187 47.7484 90.2579 58.2009
FOLHELHO 57.0 2474.8236 2.6108 49.1855 90.6702 57.9625
FOLHELHO 57.0 2474.976 2.6118 49.8144 90.75 58.3818
FOLHELHO 57.0 2475.1284 2.614 49.6561 90.75 59.0517
FOLHELHO 57.0 2475.2808 2.614 49.3039 90.2337 59.4014
FOLHELHO 57.0 2475.4332 2.6071 48.876 89.827 59.2932
FOLHELHO 57.0 2475.5856 2.5915 48.3217 89.75 59.1162
FOLHELHO 57.0 2475.738 2.5957 46.9904 89.924 58.7991
FOLHELHO 57.0 2475.8904 2.607 45.4404 90.0 58.3724
FOLHELHO 57.0 2476.0428 2.6072 44.0415 90.1758 57.6216
FOLHELHO 57.0 2476.1952 2.594 43.5881 90.7783 56.6717
FOLHELHO 57.0 2476.3476 2.5911 44.0958 91.3535 56.2099
FOLHELHO 57.0 2476.5 2.5906 45.4871 91.8553 56.3467
FOLHELHO 57.0 2476.6524 2.5815 47.4583 92.178 57.1276
FOLHELHO 57.0 2476.8048 2.5709 49.2411 92.4286 58.3873
FOLHELHO 57.0 2476.9572 2.5651 50.0347 92.8591 59.4098
FOLHELHO 57.0 2477.1096 2.5726 50.8085 93.5396 59.7985
FOLHELHO 57.0 2477.262 2.5948 51.3315 94.1111 59.7828
FOLHELHO 57.0 2477.4144 2.618 51.4356 94.6128 59.6492
FOLHELHO 57.0 2477.5668 2.6328 51.3263 94.9323 59.2168
FOLHELHO 57.0 2477.7192 2.6287 51.2857 95.3653 58.857
FOLHELHO 57.0 2477.8716 2.626 51.2857 95.5 58.8138
FOLHELHO 57.0 2478.024 2.6194 50.8992 93.4737 59.0069
FOLHELHO 57.0 2478.1764 2.6185 50.927 89.9824 59.5042
FOLHELHO 57.0 2478.3288 2.619 50.9859 90.6668 60.0561
FOLHELHO 57.0 2478.4812 2.6086 51.6554 97.5771 60.1591
FOLHELHO 57.0 2478.6336 2.5841 51.9412 104.2233 60.0738
FOLHELHO 57.0 2478.786 2.5792 52.4651 105.75 60.0123
FOLHELHO 57.0 2478.9384 2.5755 52.7475 105.374 59.8897
FOLHELHO 57.0 2479.0908 2.5732 52.7281 104.4945 59.8164
FOLHELHO 57.0 2479.2432 2.5798 52.4829 104.0608 59.7305
FOLHELHO 57.0 2479.3956 2.604 52.1823 104.1899 59.5211
FOLHELHO 57.0 2479.548 2.6255 51.5383 104.25 59.2385
FOLHELHO 57.0 2479.7004 2.6193 50.5016 104.441 58.646
FOLHELHO 57.0 2479.8528 2.6252 49.3742 104.6917 57.8098
FOLHELHO 57.0 2480.0052 2.6195 47.8993 105.1353 57.0397
FOLHELHO 57.0 2480.1576 2.6046 45.8556 105.6371 56.7958
FOLHELHO 57.0 2480.31 2.6002 44.435 105.75 57.2664
FOLHELHO 57.0 2480.4624 2.5899 45.2736 105.75 58.246
FOLHELHO 57.0 2480.6148 2.5854 46.5856 105.75 58.9814
FOLHELHO 57.0 2480.7672 2.5858 47.6264 105.5543 59.1966
FOLHELHO 57.0 2480.9196 2.5852 47.8969 105.5 59.1027
FOLHELHO 57.0 2481.072 2.5929 47.2623 105.5 58.7626
FOLHELHO 57.0 2481.2244 2.61 46.0816 105.6976 58.0234
FOLHELHO 57.0 2481.3768 2.6188 44.447 105.5517 57.7328
FOLHELHO 57.0 2481.5292 2.616 42.8365 105.5 57.6636
FOLHELHO 57.0 2481.6816 2.6014 42.5166 105.7001 57.771
FOLHELHO 57.0 2481.834 2.602 44.3185 106.1507 58.4662
FOLHELHO 57.0 2481.9864 2.6046 47.0559 106.8532 58.9065
FOLHELHO 57.0 2482.1388 2.6074 48.8848 107.202 58.776
FOLHELHO 57.0 2482.2912 2.6096 49.1265 107.25 58.6895
FOLHELHO 57.0 2482.4436 2.6019 48.3211 107.047 58.7199
FOLHELHO 57.0 2482.596 2.5943 47.5267 107.2039 58.8486
FOLHELHO 57.0 2482.7484 2.584 46.8359 106.431 59.1159
FOLHELHO 57.0 2482.9008 2.5836 47.3898 105.635 59.3293
FOLHELHO 57.0 2483.0532 2.5955 48.2785 105.2942 59.6059
FOLHELHO 57.0 2483.2056 2.6063 48.2518 105.4566 59.9003
FOLHELHO 57.0 2483.358 2.6163 47.5926 105.5 60.032
FOLHELHO 57.0 2483.5104 2.613 46.6541 105.7076 60.0489
FOLHELHO 57.0 2483.6628 2.6278 46.4264 106.1671 59.9673
FOLHELHO 57.0 2483.8152 2.6452 47.1024 106.6675 59.8287
FOLHELHO 57.0 2483.9676 2.6455 47.9922 106.9595 59.8045
FOLHELHO 57.0 2484.12 2.6248 48.5794 106.7896 59.6399
FOLHELHO 57.0 2484.2724 2.5973 48.8526 106.5387 59.485
FOLHELHO 57.0 2484.4248 2.6048 49.2044 105.8654 59.5036
FOLHELHO 57.0 2484.5772 2.607 49.2621 105.3254 59.8018
FOLHELHO 57.0 2484.7296 2.5857 49.1343 105.0368 60.1452
FOLHELHO 57.0 2484.882 2.5888 48.4084 105.2134 60.3624
FOLHELHO 57.0 2485.0344 2.6131 47.5814 105.25 60.0979
FOLHELHO 57.0 2485.1868 2.6256 47.2054 105.0349 59.8807
FOLHELHO 57.0 2485.3392 2.6037 46.7762 104.7847 59.3903
FOLHELHO 57.0 2485.4916 2.6303 45.7421 104.5339 57.8792
FOLHELHO 57.0 2485.644 2.6445 44.874 104.717 55.8718
FOLHELHO 57.0 2485.7964 2.6408 44.1119 105.1857 54.8338
FOLHELHO 57.0 2485.9488 2.6383 43.6234 105.25 54.8912
FOLHELHO 57.0 2486.1012 2.6494 44.3533 105.25 56.3712
FOLHELHO 57.0 2486.2536 2.644 45.5853 105.4698 58.5118
FOLHELHO 57.0 2486.406 2.6307 45.9373 105.0601 59.208
FOLHELHO 57.0 2486.5584 2.6193 46.1628 103.8963 59.2668
FOLHELHO 57.0 2486.7108 2.6278 46.7207 103.3067 59.1801
FOLHELHO 57.0 2486.8632 2.6406 46.3217 103.25 59.2995
FOLHELHO 57.0 2487.0156 2.6402 45.5964 103.25 59.2285
FOLHELHO 57.0 2487.168 2.6472 45.1795 103.25 58.8682
FOLHELHO 57.0 2487.3204 2.6516 45.2071 103.25 58.8268
FOLHELHO 57.0 2487.4728 2.6628 45.2148 103.4746 58.8707
FOLHELHO 57.0 2487.6252 2.637 45.5527 103.2746 58.9198
FOLHELHO 57.0 2487.7776 2.634 46.0645 103.25 58.9246
FOLHELHO 57.0 2487.93 2.6159 46.6574 103.0235 58.7917
FOLHELHO 57.0 2488.0824 2.6158 46.7819 102.7727 58.6446
FOLHELHO 57.0 2488.2348 2.6206 47.4729 102.5218 58.4974
FOLHELHO 57.0 2488.3872 2.6283 46.9201 102.2709 58.6638
FOLHELHO 57.0 2488.5396 2.6006 46.2451 102.0208 58.9939
FOLHELHO 57.0 2488.692 2.5925 45.2925 101.7699 59.2023
FOLHELHO 57.0 2488.8444 2.6077 44.3146 101.75 59.3534
FOLHELHO 57.0 2488.9968 2.6229 43.6168 101.75 59.1838
FOLHELHO 57.0 2489.1492 2.6147 43.7745 101.982 59.0329
FOLHELHO 57.0 2489.3016 2.6168 45.187 102.2329 58.8402
FOLHELHO 57.0 2489.454 2.63 46.8964 103.415 58.5535
FOLHELHO 57.0 2489.6064 2.6366 48.0652 104.2015 58.625
FOLHELHO 57.0 2489.7588 2.6295 48.7712 104.7195 58.4936
FOLHELHO 57.0 2489.9112 2.6497 48.6711 104.9856 58.4846
FOLHELHO 57.0 2490.0636 2.6576 48.7332 105.0 58.669
FOLHELHO 57.0 2490.216 2.6571 48.6665 104.0535 58.6802
FOLHELHO 57.0 2490.3684 2.637 48.8049 103.0499 58.9588
FOLHELHO 57.0 2490.5208 2.6293 49.3824 102.7623 59.2523
FOLHELHO 57.0 2490.6732 2.608 48.9114 102.9885 59.36
FOLHELHO 57.0 2490.8256 2.6127 48.4567 103.0 59.4581
FOLHELHO 57.0 2490.978 2.6217 48.2215 103.0 59.4623
FOLHELHO 57.0 2491.1304 2.6143 48.5011 103.2404 59.2742
FOLHELHO 57.0 2491.2828 2.6092 48.3679 103.0087 58.9837
FOLHELHO 57.0 2491.4352 2.6042 47.2736 102.5156 58.9735
FOLHELHO 57.0 2491.5876 2.5943 45.7856 102.0154 59.2104
FOLHELHO 57.0 2491.74 2.5852 44.2084 101.7568 59.2654
FOLHELHO 57.0 2491.8924 2.585 42.8484 101.2618 59.4099
FOLHELHO 57.0 2492.0448 2.5918 39.8149 100.7616 58.7927
FOLHELHO 57.0 2492.1972 2.6263 37.9067 100.2599 58.2029
FOLHELHO 57.0 2492.3496 2.6349 36.7636 100.25 57.6142
FOLHELHO 57.0 2492.502 2.6488 37.7816 100.25 57.4117
FOLHELHO 57.0 2492.6544 2.6283 40.3121 100.7439 57.9887
FOLHELHO 57.0 2492.8068 2.6121 42.3493 100.75 58.7712
FOLHELHO 57.0 2492.9592 2.619 43.7836 101.4962 59.2643
FOLHELHO 57.0 2493.1116 2.6369 45.3574 102.9931 59.51
FOLHELHO 57.0 2493.264 2.638 46.937 104.7482 59.4135
FOLHELHO 57.0 2493.4164 2.621 49.0433 105.7525 59.1204
FOLHELHO 57.0 2493.5688 2.602 51.4376 106.7515 59.2196
FOLHELHO 57.0 2493.7212 2.611 52.1097 107.2484 59.8048
FOLHELHO 57.0 2493.8736 2.605 52.0345 106.9874 59.8548
FOLHELHO 57.0 2494.026 2.6039 51.9501 105.7432 60.002
FOLHELHO 57.0 2494.1784 2.5958 51.1961 105.2535 60.148
FOLHELHO 57.0 2494.3308 2.5814 50.1509 105.4956 60.2401
FOLHELHO 57.0 2494.4832 2.6029 49.5445 105.2447 59.9969
FOLHELHO 57.0 2494.6356 2.5961 48.7374 105.0 59.8502
FOLHELHO 57.0 2494.788 2.6001 48.7393 105.0063 59.7018
FOLHELHO 57.0 2494.9404 2.6039 48.8059 105.25 59.521
FOLHELHO 57.0 2495.0928 2.6015 48.5827 105.2419 59.8533
FOLHELHO 57.0 2495.2452 2.6178 48.4426 104.9918 59.8533
FOLHELHO 57.0 2495.3976 2.6118 48.5767 104.75 59.8569
FOLHELHO 57.0 2495.55 2.6066 48.249 104.7401 59.9453
FOLHELHO 57.0 2495.7024 2.6222 47.2832 104.4899 59.8064
FOLHELHO 57.0 2495.8548 2.6264 46.5442 104.239 59.8598
FOLHELHO 57.0 2496.0072 2.6124 46.093 103.9882 60.0023
FOLHELHO 57.0 2496.1596 2.5998 45.6681 103.75 60.0419
FOLHELHO 57.0 2496.312 2.5947 45.7356 103.75 59.8922
FOLHELHO 57.0 2496.4644 2.5922 45.648 103.75 59.696
FOLHELHO 57.0 2496.6168 2.6297 45.3909 103.7354 59.5112
FOLHELHO 57.0 2496.7692 2.6243 45.8497 103.5442 59.5198
FOLHELHO 57.0 2496.9216 2.6138 46.4421 104.2656 59.667
FOLHELHO 57.0 2497.074 2.6263 46.844 104.5165 59.8141
FOLHELHO 57.0 2497.2264 2.6306 46.539 104.7334 59.9576
FOLHELHO 57.0 2497.3788 2.6391 46.1262 104.4825 60.0489
FOLHELHO 57.0 2497.5312 2.6397 45.2348 104.1766 60.0489
FOLHELHO 57.0 2497.6836 2.6357 44.568 103.1575 60.0489
FOLHELHO 57.0 2497.836 2.6305 44.9557 101.9806 60.0489
FOLHELHO 57.0 2497.9884 2.6119 45.4457 101.7703 60.0528
FOLHELHO 57.0 2498.1408 2.5988 45.5463 102.0211 60.1143
FOLHELHO 57.0 2498.2932 2.5861 45.8894 102.2713 60.2933
FOLHELHO 57.0 2498.4456 2.5885 45.8761 102.5444 60.3063
FOLHELHO 57.0 2498.598 2.6034 45.7946 103.046 60.4399
FOLHELHO 57.0 2498.7504 2.5972 46.3877 103.5 60.4354
FOLHELHO 57.0 2498.9028 2.6004 46.8493 103.4759 60.3722
FOLHELHO 57.0 2499.0552 2.6134 46.7288 103.25 60.1955
FOLHELHO 57.0 2499.2076 2.6091 46.8792 103.2242 60.2006
FOLHELHO 57.0 2499.36 2.6183 47.0369 103.0259 60.2393
FOLHELHO 57.0 2499.5124 2.6109 47.3109 103.2232 60.2113
FOLHELHO 57.0 2499.6648 2.603 47.8798 103.0 60.353
FOLHELHO 57.0 2499.8172 2.613 47.5798 103.0278 60.4399
FOLHELHO 57.0 2499.9696 2.6298 47.2187 103.25 60.4512
FOLHELHO 57.0 2505.456 2.6265 61.8165 114.75 68.1838
FOLHELHO 57.0 2505.6084 2.6341 62.5759 114.6969 68.1678
FOLHELHO 57.0 2505.7608 2.6433 62.8825 114.3921 67.6841
