Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
arenito         49.0        3122.5236        18.6934        2.6861        54.3946        46.6830
arenito         49.0        3122.3712        20.1855        2.6712        54.1830        46.2500
arenito         49.0        3122.2188        23.5991        2.6532        54.2105        46.2852
arenito         49.0        3122.0664        27.7028        2.6491        54.5169        46.5354
arenito         49.0        3121.9140        32.0645        2.6583        55.4625        46.7863
arenito         49.0        3121.7616        35.7307        2.6661        56.2129        47.0743
diamictito         44.0        3121.6092        37.9407        2.6314        56.9575        47.5759
diamictito         44.0        3121.4568        39.5936        2.6280        57.1275        48.0763
diamictito         44.0        3121.3044        39.7224        2.6285        56.8898        48.5391
diamictito         44.0        3121.1520        40.4061        2.6315        56.7249        48.7898
diamictito         44.0        3120.9996        40.3431        2.6345        56.6466        49.0400
diamictito         44.0        3120.8472        40.4781        2.6359        56.2040        49.2500
diamictito         44.0        3120.6948        41.1424        2.6282        56.0487        49.2082
diamictito         44.0        3120.5424        41.0432        2.6205        56.0977        49.0000
diamictito         44.0        3120.3900        41.4372        2.6304        56.1885        49.0428
diamictito         44.0        3120.2376        43.2920        2.6399        56.4572        49.2500
diamictito         44.0        3120.0852        46.3827        2.6325        56.6130        49.2945
diamictito         44.0        3119.9328        49.0513        2.6454        56.8175        49.5894
diamictito         44.0        3119.7804        50.8360        2.6535        57.0449        50.0912
diamictito         44.0        3119.6280        50.2940        2.6633        57.1920        50.4073
diamictito         44.0        3119.4756        46.8372        2.6769        57.2203        50.0000
diamictito         44.0        3119.3232        41.2733        2.6659        56.7298        49.9050
diamictito         44.0        3119.1708        37.3668        2.6385        56.2203        49.3548
diamictito         44.0        3119.0184        36.6974        2.6367        55.6896        48.6517
diamictito         44.0        3118.8660        37.7605        2.6633        55.4925        48.2500
diamictito         44.0        3118.7136        39.4604        2.6922        55.6789        48.3003
diamictito         44.0        3118.5612        40.8555        2.6851        55.8759        48.4490
diamictito         44.0        3118.4088        41.4231        2.6638        56.2473        48.1987
diamictito         44.0        3118.2564        41.4172        2.6362        56.5722        47.9478
diamictito         44.0        3118.1040        40.5304        2.6250        56.9618        47.6971
diamictito         44.0        3117.9516        38.5319        2.6328        57.1263        47.5000
diamictito         44.0        3117.7992        36.3991        2.6229        57.1542        47.3919
diamictito         44.0        3117.6468        34.2458        2.6293        57.1267        46.9451
arenito         49.0        3117.4944        31.3561        2.6279        57.1104        46.6943
arenito         49.0        3117.3420        28.6232        2.6281        56.8985        46.4441
arenito         49.0        3117.1896        26.9883        2.6196        56.7004        46.1363
arenito         49.0        3117.0372        25.9878        2.6271        56.2399        45.6925
arenito         49.0        3116.8848        25.1798        2.6335        56.0894        45.5000
arenito         49.0        3116.7324        24.4980        2.6315        56.0549        45.5000
diamictito        44.0        3116.5800        24.6365        2.6245        56.0593        45.5596
diamictito        44.0        3116.4276        27.3349        2.6094        56.5377        45.9913
diamictito        44.0        3116.2752        32.3915        2.6170        56.9545        46.9318
diamictito        44.0        3116.1228        37.9082        2.6143        57.2738        47.8075
diamictito        44.0        3115.9704        41.6713        2.6072        57.4703        48.9366
diamictito        44.0        3115.8180        43.3035        2.6110        57.3726        49.6250
diamictito        44.0        3115.6656        44.9615        2.6120        56.8453        50.0000
diamictito        44.0        3115.5132        47.4016        2.6150        56.4429        50.0641
diamictito        44.0        3115.3608        48.9816        2.6238        56.3086        50.3787
diamictito        44.0        3115.2084        48.9590        2.6469        56.2616        51.0111
diamictito        44.0        3115.0560        48.8565        2.6399        56.4244        51.8823
diamictito        44.0        3114.9036        49.4878        2.6359        56.7805        52.3168
diamictito        44.0        3114.7512        50.6134        2.6290        57.0802        52.5672
diamictito        44.0        3114.5988        51.5989        2.6253        57.1691        52.9542
